date,sp500_big_oi,sp500_big_noncomm_net,sp500_big_comm_net,sp500_big_cot_index_mm,sp500_emini_oi,sp500_emini_noncomm_net,sp500_emini_comm_net,sp500_emini_cot_index_mm,ndx_big_oi,ndx_big_noncomm_net,ndx_big_comm_net,ndx_big_cot_index_mm,ndx_mini_oi,ndx_mini_noncomm_net,ndx_mini_comm_net,ndx_mini_cot_index_mm
2016-05-03,77934.0,8185.0,-29051.0,37236.0,2811993.0,10087.0,100650.0,-90563.0,,,,,240748.0,9330.0,-10428.0,19758.0
2016-05-10,75781.0,7889.0,-27068.0,34957.0,2865334.0,19676.0,86643.0,-66967.0,,,,,233057.0,-9322.0,10494.0,-19816.0
2016-05-17,74289.0,8257.0,-20157.0,28414.0,2850259.0,-8853.0,100453.0,-109306.0,,,,,223775.0,-7600.0,13810.0,-21410.0
2016-05-24,78663.0,8927.0,-15048.0,23975.0,2973946.0,83422.0,-11974.0,95396.0,,,,,221353.0,30206.0,-27499.0,57705.0
2016-05-31,83810.0,6067.0,-7475.0,13542.0,2989845.0,44424.0,24250.0,20174.0,,,,,231894.0,54965.0,-52457.0,107422.0
2016-06-07,91279.0,9317.0,-3559.0,12876.0,3123389.0,-31765.0,53904.0,-85669.0,,,,,243822.0,62722.0,-65931.0,128653.0
2016-06-14,106089.0,6834.0,-2562.0,9396.0,3341912.0,118195.0,-109040.0,227235.0,,,,,287606.0,83194.0,-85350.0,168544.0
2016-06-21,64756.0,3985.0,-6598.0,10583.0,2781212.0,54820.0,-59567.0,114387.0,,,,,218337.0,76591.0,-79805.0,156396.0
2016-06-28,83283.0,1662.0,10083.0,-8421.0,2950885.0,61931.0,-74325.0,136256.0,,,,,206056.0,46807.0,-41194.0,88001.0
2016-07-05,88405.0,2251.0,11236.0,-8985.0,3003946.0,39871.0,-49114.0,88985.0,,,,,200097.0,44629.0,-39018.0,83647.0
2016-07-12,91999.0,5190.0,1013.0,4177.0,2969096.0,70671.0,-81270.0,151941.0,,,,,229036.0,72294.0,-72872.0,145166.0
2016-07-19,95493.0,7015.0,-3574.0,10589.0,2966710.0,146232.0,-139710.0,285942.0,,,,,252162.0,96293.0,-101513.0,197806.0
2016-07-26,95282.0,9118.0,-6340.0,15458.0,2963940.0,162082.0,-153097.0,315179.0,,,,,273914.0,120285.0,-124568.0,244853.0
2016-08-02,95301.0,10807.0,-13931.0,24738.0,2943229.0,111250.0,-79048.0,190298.0,,,,,284511.0,131679.0,-134355.0,266034.0
2016-08-09,92245.0,12250.0,-18303.0,30553.0,2920958.0,100695.0,-60264.0,160959.0,,,,,289203.0,131645.0,-136731.0,268376.0
2016-08-16,94253.0,7675.0,-15577.0,23252.0,2942915.0,154011.0,-95788.0,249799.0,,,,,296690.0,127946.0,-131650.0,259596.0
2016-08-23,99569.0,3723.0,-16507.0,20230.0,3004043.0,192370.0,-102474.0,294844.0,,,,,297330.0,128129.0,-132141.0,260270.0
2016-08-30,99912.0,8838.0,-27253.0,36091.0,3052142.0,200055.0,-80999.0,281054.0,,,,,305439.0,147040.0,-150278.0,297318.0
2016-09-06,105114.0,5133.0,-23055.0,28188.0,3151038.0,183633.0,-64778.0,248411.0,,,,,309012.0,143728.0,-144588.0,288316.0
2016-09-13,122381.0,-145.0,-1710.0,1565.0,3514714.0,93542.0,-76900.0,170442.0,,,,,321461.0,96166.0,-100401.0,196567.0
2016-09-20,61335.0,675.0,-3055.0,3730.0,2898741.0,95453.0,-65098.0,160551.0,,,,,274840.0,118714.0,-120663.0,239377.0
2016-09-27,63904.0,5135.0,-7652.0,12787.0,2887362.0,60129.0,-25778.0,85907.0,,,,,297206.0,136492.0,-139885.0,276377.0
2016-10-04,74374.0,1708.0,5170.0,-3462.0,2925178.0,45135.0,-38857.0,83992.0,,,,,295870.0,137389.0,-139405.0,276794.0
2016-10-11,78057.0,4550.0,5793.0,-1243.0,2944782.0,-33833.0,-27856.0,-5977.0,,,,,297468.0,129299.0,-141937.0,271236.0
2016-10-18,76124.0,8050.0,4369.0,3681.0,2946199.0,23032.0,-84773.0,107805.0,,,,,304774.0,157120.0,-160550.0,317670.0
2016-10-25,82311.0,4312.0,11847.0,-7535.0,3000750.0,-21470.0,-22395.0,925.0,,,,,316293.0,162662.0,-164651.0,327313.0
2016-11-01,83944.0,6117.0,13801.0,-7684.0,2986724.0,-20727.0,-56964.0,36237.0,,,,,316487.0,131703.0,-131820.0,263523.0
2016-11-08,86792.0,10343.0,7356.0,2987.0,2930959.0,-3347.0,-64689.0,61342.0,,,,,299111.0,101601.0,-104568.0,206169.0
2016-11-15,84290.0,6703.0,6368.0,335.0,2913769.0,-13924.0,-26282.0,12358.0,,,,,255504.0,71412.0,-74939.0,146351.0
2016-11-22,90433.0,5537.0,11743.0,-6206.0,3036641.0,-70448.0,20215.0,-90663.0,,,,,250586.0,84263.0,-87615.0,171878.0
2016-11-29,91633.0,8997.0,6525.0,2472.0,3081271.0,-139271.0,81918.0,-221189.0,,,,,255284.0,89272.0,-94275.0,183547.0
2016-12-06,92138.0,7413.0,4256.0,3157.0,3051926.0,-133292.0,73358.0,-206650.0,,,,,254185.0,52728.0,-51400.0,104128.0
2016-12-13,102029.0,15031.0,-4564.0,19595.0,3389480.0,-118709.0,76902.0,-195611.0,,,,,299000.0,77120.0,-89344.0,166464.0
2016-12-20,56450.0,5966.0,-16144.0,22110.0,2757555.0,-34905.0,84450.0,-119355.0,,,,,221956.0,74939.0,-83130.0,158069.0
2016-12-27,58585.0,4712.0,-16988.0,21700.0,2754179.0,9708.0,49690.0,-39982.0,,,,,224401.0,83520.0,-93090.0,176610.0
2017-01-03,66233.0,4628.0,-19268.0,23896.0,2812086.0,81416.0,-22856.0,104272.0,,,,,229623.0,73679.0,-81863.0,155542.0
2017-01-10,62059.0,2140.0,-14953.0,17093.0,2831782.0,21385.0,9365.0,12020.0,,,,,222116.0,81708.0,-83809.0,165517.0
2017-01-17,62327.0,1842.0,-10754.0,12596.0,2810749.0,35331.0,2616.0,32715.0,,,,,225374.0,89005.0,-91857.0,180862.0
2017-01-24,65336.0,1696.0,-7921.0,9617.0,2869436.0,72903.0,-72982.0,145885.0,,,,,223472.0,87682.0,-86604.0,174286.0
2017-01-31,68307.0,1000.0,-11885.0,12885.0,2839486.0,70833.0,-28684.0,99517.0,,,,,237584.0,99697.0,-102786.0,202483.0
2017-02-07,69438.0,-1688.0,-4899.0,3211.0,2890204.0,54310.0,-36345.0,90655.0,,,,,231695.0,92417.0,-92001.0,184418.0
2017-02-14,71643.0,1289.0,-3708.0,4997.0,3018235.0,57773.0,-23299.0,81072.0,,,,,228852.0,89681.0,-86341.0,176022.0
2017-02-21,81724.0,2285.0,-9516.0,11801.0,3056454.0,30775.0,21307.0,9468.0,,,,,234577.0,79376.0,-75926.0,155302.0
2017-02-28,94112.0,2972.0,-976.0,3948.0,3117551.0,86634.0,-72978.0,159612.0,,,,,239259.0,83787.0,-83638.0,167425.0
2017-03-07,96235.0,6946.0,-7988.0,14934.0,3231427.0,137637.0,-137948.0,275585.0,,,,,234280.0,74789.0,-74902.0,149691.0
2017-03-14,93286.0,8350.0,-16241.0,24591.0,3542383.0,161865.0,-163933.0,325798.0,,,,,304608.0,74116.0,-76105.0,150221.0
2017-03-21,49191.0,9943.0,-16363.0,26306.0,2867968.0,89148.0,-76170.0,165318.0,,,,,238636.0,76132.0,-81287.0,157419.0
2017-03-28,57078.0,12370.0,-24081.0,36451.0,2884815.0,160772.0,-143259.0,304031.0,,,,,239468.0,85295.0,-87645.0,172940.0
2017-04-04,55235.0,7382.0,-18859.0,26241.0,2853269.0,120710.0,-80200.0,200910.0,,,,,242137.0,94034.0,-93038.0,187072.0
2017-04-11,53898.0,4567.0,-14183.0,18750.0,2886007.0,120981.0,-97335.0,218316.0,,,,,248870.0,97748.0,-97206.0,194954.0
2017-04-18,59428.0,2463.0,-5949.0,8412.0,2916029.0,134244.0,-132765.0,267009.0,,,,,255345.0,105838.0,-105619.0,211457.0
2017-04-25,62290.0,4238.0,-11356.0,15594.0,2955256.0,122122.0,-87466.0,209588.0,,,,,274869.0,114523.0,-113568.0,228091.0
2017-05-02,64780.0,-1921.0,-5163.0,3242.0,2958197.0,91499.0,-24540.0,116039.0,,,,,272977.0,105833.0,-104201.0,210034.0
2017-05-09,72554.0,-5400.0,6905.0,-12305.0,3038006.0,85051.0,-87994.0,173045.0,,,,,269319.0,94487.0,-91864.0,186351.0
2017-05-16,71457.0,-4571.0,5756.0,-10327.0,3065532.0,32120.0,-29977.0,62097.0,,,,,269961.0,78538.0,-75189.0,153727.0
2017-05-23,77826.0,-6586.0,9318.0,-15904.0,3069954.0,40394.0,-16826.0,57220.0,,,,,270209.0,74083.0,-71506.0,145589.0
2017-05-30,77966.0,-8085.0,10979.0,-19064.0,3086131.0,56093.0,-21000.0,77093.0,,,,,275501.0,80309.0,-79322.0,159631.0
2017-06-06,78376.0,-7343.0,11894.0,-19237.0,3142563.0,58470.0,-34932.0,93402.0,,,,,316206.0,92492.0,-94876.0,187368.0
2017-06-13,91400.0,-5466.0,259.0,-5725.0,3472466.0,57760.0,-7684.0,65444.0,,,,,448235.0,101584.0,-104816.0,206400.0
2017-06-20,40503.0,1746.0,-8380.0,10126.0,2824898.0,8585.0,37234.0,-28649.0,,,,,284706.0,70942.0,-78769.0,149711.0
2017-06-27,40862.0,1813.0,-11701.0,13514.0,2876159.0,24986.0,17979.0,7007.0,,,,,285882.0,51202.0,-53252.0,104454.0
2017-07-03,42671.0,2279.0,-11802.0,14081.0,2852197.0,69567.0,-26227.0,95794.0,,,,,292139.0,38579.0,-40695.0,79274.0
2017-07-11,45526.0,2627.0,-14956.0,17583.0,2844657.0,78602.0,-28697.0,107299.0,,,,,279925.0,30730.0,-24806.0,55536.0
2017-07-18,48357.0,1279.0,-14603.0,15882.0,2914099.0,102411.0,-19363.0,121774.0,,,,,283514.0,38761.0,-31885.0,70646.0
2017-07-25,55787.0,1989.0,-19567.0,21556.0,2995537.0,108209.0,-19707.0,127916.0,,,,,290215.0,53275.0,-46573.0,99848.0
2017-08-01,56755.0,-391.0,-17476.0,17085.0,3059594.0,79537.0,29595.0,49942.0,,,,,292801.0,55787.0,-50092.0,105879.0
2017-08-08,59026.0,-132.0,-16037.0,15905.0,3113437.0,76972.0,45150.0,31822.0,,,,,299774.0,42998.0,-33983.0,76981.0
2017-08-15,62053.0,-1912.0,-17862.0,15950.0,3165620.0,150200.0,-17113.0,167313.0,,,,,302526.0,47162.0,-35508.0,82670.0
2017-08-22,67563.0,-3469.0,-10609.0,7140.0,3230474.0,142098.0,-45509.0,187607.0,,,,,293728.0,39063.0,-33014.0,72077.0
2017-08-29,71328.0,-3955.0,-11430.0,7475.0,3301271.0,199731.0,-76305.0,276036.0,,,,,290894.0,42163.0,-34130.0,76293.0
2017-09-05,70008.0,-4028.0,-2267.0,-1761.0,3327423.0,157917.0,-92453.0,250370.0,,,,,281453.0,44135.0,-34553.0,78688.0
2017-09-12,72189.0,-5839.0,-846.0,-4993.0,3693118.0,188045.0,-102636.0,290681.0,,,,,357762.0,47582.0,-38448.0,86030.0
2017-09-19,43654.0,869.0,-3500.0,4369.0,3090538.0,101344.0,-45155.0,146499.0,,,,,264612.0,38529.0,-34859.0,73388.0
2017-09-26,45705.0,1082.0,-3367.0,4449.0,3060234.0,119718.0,-74471.0,194189.0,,,,,267660.0,28273.0,-24804.0,53077.0
2017-10-03,47574.0,-376.0,-505.0,129.0,3013291.0,101513.0,-61805.0,163318.0,,,,,269830.0,29184.0,-25481.0,54665.0
2017-10-10,51627.0,-121.0,-525.0,404.0,3069650.0,140509.0,-106374.0,246883.0,,,,,282136.0,30056.0,-24805.0,54861.0
2017-10-17,53399.0,336.0,-890.0,1226.0,3081534.0,161920.0,-121586.0,283506.0,,,,,278487.0,28936.0,-22024.0,50960.0
2017-10-24,60336.0,1008.0,-1729.0,2737.0,3162041.0,127120.0,-98748.0,225868.0,,,,,279448.0,35427.0,-33440.0,68867.0
2017-10-31,63664.0,-248.0,-2065.0,1817.0,3187695.0,161334.0,-146811.0,308145.0,,,,,271964.0,42009.0,-39613.0,81622.0
2017-11-07,67082.0,-1725.0,5631.0,-7356.0,3244403.0,147137.0,-132996.0,280133.0,,,,,275700.0,28742.0,-24501.0,53243.0
2017-11-14,67909.0,-158.0,5321.0,-5479.0,3263629.0,152626.0,-164711.0,317337.0,,,,,286304.0,27589.0,-23081.0,50670.0
2017-11-21,73031.0,-2330.0,9347.0,-11677.0,3329620.0,124247.0,-161025.0,285272.0,,,,,294625.0,15685.0,-13581.0,29266.0
2017-11-28,78758.0,292.0,5673.0,-5381.0,3387929.0,112483.0,-139190.0,251673.0,,,,,294553.0,5611.0,-2949.0,8560.0
2017-12-05,77526.0,1025.0,404.0,621.0,3513444.0,166879.0,-205062.0,371941.0,,,,,304281.0,6104.0,-9496.0,15600.0
2017-12-12,97077.0,4584.0,4048.0,536.0,3830224.0,67711.0,-120862.0,188573.0,,,,,362049.0,6670.0,-7956.0,14626.0
2017-12-19,43745.0,1532.0,-6461.0,7993.0,2988232.0,83160.0,-84936.0,168096.0,,,,,275883.0,4041.0,-7438.0,11479.0
2017-12-26,51675.0,2242.0,-3149.0,5391.0,3061310.0,104697.0,-126510.0,231207.0,,,,,287695.0,2871.0,-9709.0,12580.0
2018-01-02,51912.0,-788.0,-418.0,-370.0,3051095.0,172601.0,-206412.0,379013.0,,,,,276944.0,17860.0,-19192.0,37052.0
2018-01-09,56671.0,-2014.0,2290.0,-4304.0,3241341.0,77413.0,-127218.0,204631.0,,,,,259301.0,16200.0,-15671.0,31871.0
2018-01-16,55435.0,-792.0,-2279.0,1487.0,3322427.0,122450.0,-159265.0,281715.0,,,,,274087.0,25404.0,-25883.0,51287.0
2018-01-23,69703.0,-3311.0,-11292.0,7981.0,3417469.0,166455.0,-132091.0,298546.0,,,,,255968.0,14986.0,-17274.0,32260.0
2018-01-30,75811.0,3727.0,-20834.0,24561.0,3395965.0,172844.0,-178093.0,350937.0,,,,,259722.0,22371.0,-27489.0,49860.0
2018-02-06,78372.0,-21053.0,2919.0,-23972.0,3428810.0,286214.0,-253945.0,540159.0,,,,,245714.0,12492.0,-18342.0,30834.0
2018-02-13,77641.0,-11269.0,21735.0,-33004.0,3341713.0,179000.0,-281323.0,460323.0,,,,,230028.0,-10416.0,9286.0,-19702.0
2018-02-20,77811.0,-10258.0,13825.0,-24083.0,3327297.0,113331.0,-167811.0,281142.0,,,,,232293.0,-8293.0,13551.0,-21844.0
2018-02-27,85229.0,-5917.0,9800.0,-15717.0,3331246.0,96339.0,-148566.0,244905.0,,,,,231434.0,2832.0,2088.0,744.0
2018-03-06,80010.0,-13966.0,18497.0,-32463.0,3320841.0,128874.0,-205109.0,333983.0,,,,,242052.0,5922.0,-5613.0,11535.0
2018-03-13,88699.0,-10504.0,11974.0,-22478.0,3763469.0,122106.0,-149105.0,271211.0,,,,,294100.0,19136.0,-21936.0,41072.0
2018-03-20,32950.0,1870.0,-911.0,2781.0,2757489.0,83293.0,-148597.0,231890.0,,,,,231638.0,12159.0,-14962.0,27121.0
2018-03-27,50553.0,-2937.0,18780.0,-21717.0,2974542.0,226803.0,-383343.0,610146.0,,,,,234482.0,17572.0,-17746.0,35318.0
2018-04-03,62386.0,12.0,27072.0,-27060.0,3052445.0,212603.0,-436036.0,648639.0,,,,,253749.0,-15792.0,11915.0,-27707.0
2018-04-10,76205.0,1594.0,30262.0,-28668.0,3030240.0,209616.0,-440274.0,649890.0,,,,,242932.0,-6664.0,4645.0,-11309.0
2018-04-17,77465.0,2481.0,34426.0,-31945.0,3007691.0,212309.0,-449341.0,661650.0,,,,,238235.0,-7884.0,10264.0,-18148.0
2018-04-24,77816.0,4283.0,31230.0,-26947.0,3040799.0,210964.0,-477361.0,688325.0,,,,,244199.0,-24707.0,22131.0,-46838.0
2018-05-01,81901.0,586.0,36120.0,-35534.0,2994612.0,229233.0,-501584.0,730817.0,,,,,239248.0,-13868.0,16111.0,-29979.0
2018-05-08,98616.0,1186.0,45062.0,-43876.0,2989404.0,162355.0,-465004.0,627359.0,,,,,235042.0,-6613.0,10444.0,-17057.0
2018-05-15,99871.0,2424.0,45921.0,-43497.0,3055622.0,198805.0,-511373.0,710178.0,,,,,248298.0,-38.0,11954.0,-11992.0
2018-05-22,105810.0,2095.0,49288.0,-47193.0,3128400.0,185244.0,-531418.0,716662.0,,,,,245088.0,-3710.0,2286.0,-5996.0
2018-05-29,116480.0,3823.0,56769.0,-52946.0,3209503.0,124079.0,-514792.0,638871.0,,,,,251285.0,6371.0,-3746.0,10117.0
2018-06-05,115774.0,9707.0,56682.0,-46975.0,3242617.0,162136.0,-559849.0,721985.0,,,,,259707.0,11114.0,-9231.0,20345.0
2018-06-12,126061.0,10819.0,57474.0,-46655.0,3411142.0,169430.0,-586561.0,755991.0,,,,,292508.0,8413.0,-6708.0,15121.0
2018-06-19,48313.0,2872.0,2694.0,178.0,2679161.0,189219.0,-239557.0,428776.0,,,,,225971.0,22790.0,-19091.0,41881.0
2018-06-26,54785.0,2561.0,6684.0,-4123.0,2687018.0,197186.0,-275264.0,472450.0,,,,,235491.0,13529.0,-12822.0,26351.0
2018-07-03,56432.0,3668.0,8831.0,-5163.0,2677808.0,167981.0,-265987.0,433968.0,,,,,242301.0,16152.0,-17009.0,33161.0
2018-07-10,59188.0,4187.0,10271.0,-6084.0,2720946.0,171977.0,-249244.0,421221.0,,,,,243295.0,21604.0,-21135.0,42739.0
2018-07-17,62475.0,5496.0,12193.0,-6697.0,2777242.0,182972.0,-268271.0,451243.0,,,,,248675.0,39196.0,-39784.0,78980.0
2018-07-24,63042.0,3564.0,11485.0,-7921.0,2779106.0,181861.0,-275739.0,457600.0,,,,,239453.0,32873.0,-35074.0,67947.0
2018-07-31,62733.0,2295.0,10365.0,-8070.0,2762632.0,170302.0,-282165.0,452467.0,,,,,239608.0,43224.0,-42588.0,85812.0
2018-08-07,64923.0,3357.0,13736.0,-10379.0,2830470.0,165239.0,-276704.0,441943.0,,,,,244972.0,36673.0,-31531.0,68204.0
2018-08-14,64919.0,3085.0,16056.0,-12971.0,2819606.0,179701.0,-302680.0,482381.0,,,,,237572.0,37469.0,-31044.0,68513.0
2018-08-21,66474.0,1391.0,15226.0,-13835.0,2828985.0,124182.0,-238765.0,362947.0,,,,,239836.0,31074.0,-29613.0,60687.0
2018-08-28,70812.0,3373.0,12298.0,-8925.0,2876521.0,144469.0,-256387.0,400856.0,,,,,246273.0,37416.0,-33434.0,70850.0
2018-09-04,69835.0,2030.0,12480.0,-10450.0,2893316.0,162232.0,-287414.0,449646.0,,,,,266283.0,44618.0,-38871.0,83489.0
2018-09-11,69681.0,1472.0,14092.0,-12620.0,2918387.0,122220.0,-252477.0,374697.0,,,,,263631.0,34695.0,-34441.0,69136.0
2018-09-18,66861.0,129.0,9720.0,-9591.0,3299237.0,149962.0,-239851.0,389813.0,,,,,308395.0,29330.0,-29084.0,58414.0
2018-09-25,33216.0,74.0,-5299.0,5373.0,2732088.0,197916.0,-247679.0,445595.0,,,,,247101.0,36291.0,-35203.0,71494.0
2018-10-02,33852.0,1628.0,-5715.0,7343.0,2783452.0,228035.0,-257477.0,485512.0,,,,,247207.0,36227.0,-34363.0,70590.0
2018-10-09,43461.0,2648.0,-11486.0,14134.0,2840595.0,255819.0,-274415.0,530234.0,,,,,247730.0,11313.0,-12128.0,23441.0
2018-10-16,52125.0,-1154.0,-7589.0,6435.0,2875182.0,226792.0,-245407.0,472199.0,,,,,250718.0,372.0,6521.0,-6149.0
2018-10-23,50577.0,642.0,-6970.0,7612.0,2919850.0,239372.0,-272708.0,512080.0,,,,,254359.0,9282.0,-8116.0,17398.0
2018-10-30,53497.0,2813.0,-11396.0,14209.0,2988190.0,263008.0,-301427.0,564435.0,,,,,248265.0,10248.0,-4232.0,14480.0
2018-11-06,54638.0,2096.0,-5195.0,7291.0,2940426.0,198022.0,-241081.0,439103.0,,,,,243313.0,-592.0,6178.0,-6770.0
2018-11-13,55269.0,2202.0,-4264.0,6466.0,2967052.0,201412.0,-241157.0,442569.0,,,,,248663.0,-5402.0,13405.0,-18807.0
2018-11-20,59056.0,4103.0,-6832.0,10935.0,3049639.0,224270.0,-291501.0,515771.0,,,,,256397.0,4471.0,-1347.0,5818.0
2018-11-27,59583.0,1111.0,-3311.0,4422.0,3037661.0,215357.0,-276027.0,491384.0,,,,,240730.0,13727.0,-9466.0,23193.0
2018-12-04,67226.0,4606.0,-1908.0,6514.0,3072144.0,104076.0,-182392.0,286468.0,,,,,243099.0,-10324.0,11880.0,-22204.0
2018-12-11,66818.0,4154.0,2598.0,1556.0,3135184.0,174179.0,-278770.0,452949.0,,,,,253480.0,-3044.0,4513.0,-7557.0
2018-12-18,65807.0,4723.0,2496.0,2227.0,3220465.0,210266.0,-351789.0,562055.0,,,,,272148.0,3492.0,-5665.0,9157.0
2018-12-24,26978.0,3368.0,-3080.0,6448.0,2808490.0,170218.0,-290231.0,460449.0,,,,,208265.0,10782.0,-15837.0,26619.0
2018-12-31,36791.0,965.0,-1556.0,2521.0,2694884.0,165511.0,-247163.0,412674.0,,,,,203989.0,-8792.0,12995.0,-21787.0
2019-01-08,48050.0,3741.0,2093.0,1648.0,2628458.0,131833.0,-199016.0,330849.0,,,,,205311.0,-6046.0,23205.0,-29251.0
2019-01-15,54945.0,5397.0,5698.0,-301.0,2655210.0,64202.0,-138391.0,202593.0,,,,,208903.0,-14711.0,34323.0,-49034.0
2019-01-22,59788.0,11357.0,5961.0,5396.0,2676983.0,-4581.0,-85550.0,80969.0,,,,,206783.0,-14201.0,24429.0,-38630.0
2019-01-29,60638.0,11280.0,6565.0,4715.0,2694025.0,-23218.0,-83960.0,60742.0,,,,,217732.0,-18510.0,34346.0,-52856.0
2019-02-05,61882.0,7013.0,12239.0,-5226.0,2653040.0,-116178.0,17046.0,-133224.0,,,,,215458.0,-23512.0,41398.0,-64910.0
2019-02-12,62381.0,9053.0,15225.0,-6172.0,2645788.0,-119505.0,22415.0,-141920.0,,,,,215006.0,-26793.0,42739.0,-69532.0
2019-02-19,63647.0,9274.0,14412.0,-5138.0,2628240.0,-130834.0,25967.0,-156801.0,,,,,221601.0,-25723.0,41219.0,-66942.0
2019-02-26,63238.0,8841.0,13640.0,-4799.0,2699419.0,-86505.0,-23449.0,-63056.0,,,,,223287.0,-19450.0,34833.0,-54283.0
2019-03-05,46430.0,6800.0,-3450.0,10250.0,2623571.0,-103387.0,103605.0,-206992.0,,,,,232670.0,-21213.0,38219.0,-59432.0
2019-03-12,44329.0,5563.0,-2363.0,7926.0,2879657.0,-66898.0,64069.0,-130967.0,,,,,257837.0,-13652.0,30540.0,-44192.0
2019-03-19,,,,,2498540.0,-48034.0,45543.0,-93577.0,,,,,199340.0,2255.0,7599.0,-5344.0
2019-03-26,25217.0,3878.0,-8934.0,12812.0,2504206.0,24134.0,4347.0,19787.0,,,,,193624.0,7413.0,1020.0,6393.0
2019-04-02,27563.0,288.0,-7922.0,8210.0,2527763.0,11335.0,19222.0,-7887.0,,,,,196541.0,7141.0,259.0,6882.0
2019-04-09,28444.0,3319.0,-7358.0,10677.0,2558637.0,-3139.0,28223.0,-31362.0,,,,,201019.0,7394.0,672.0,6722.0
2019-04-16,34813.0,4195.0,-12954.0,17149.0,2621649.0,15973.0,17316.0,-1343.0,,,,,209067.0,-8522.0,18804.0,-27326.0
2019-04-23,39129.0,5084.0,-15783.0,20867.0,2682940.0,2429.0,47788.0,-45359.0,,,,,217253.0,-6040.0,15324.0,-21364.0
2019-04-30,43433.0,1239.0,-13190.0,14429.0,2638914.0,61297.0,-16059.0,77356.0,,,,,219945.0,-2408.0,9567.0,-11975.0
2019-05-07,40043.0,-2183.0,-10010.0,7827.0,2642843.0,96136.0,-31621.0,127757.0,,,,,208882.0,-9346.0,13302.0,-22648.0
2019-05-14,39478.0,-1288.0,-10069.0,8781.0,2660327.0,93889.0,-48981.0,142870.0,,,,,216460.0,11482.0,-3711.0,15193.0
2019-05-21,41141.0,-3007.0,-8193.0,5186.0,2653510.0,100755.0,-57090.0,157845.0,,,,,216280.0,12962.0,-6402.0,19364.0
2019-05-28,42690.0,-3326.0,-6499.0,3173.0,2695841.0,92355.0,-49547.0,141902.0,,,,,223713.0,17721.0,-14402.0,32123.0
2019-06-04,38852.0,-461.0,-3283.0,2822.0,2714128.0,89917.0,-29442.0,119359.0,,,,,222720.0,4209.0,859.0,3350.0
2019-06-11,40924.0,567.0,-5804.0,6371.0,2730040.0,54921.0,-22571.0,77492.0,,,,,219921.0,11563.0,-4881.0,16444.0
2019-06-18,50711.0,487.0,-11212.0,11699.0,3066008.0,51941.0,-18551.0,70492.0,,,,,247705.0,21474.0,-20527.0,42001.0
2019-06-25,,,,,2467541.0,86529.0,-63971.0,150500.0,,,,,216956.0,22570.0,-18663.0,41233.0
2019-07-02,,,,,2545506.0,53119.0,-19573.0,72692.0,,,,,209069.0,24602.0,-19556.0,44158.0
2019-07-09,25392.0,1056.0,-11532.0,12588.0,2566398.0,17237.0,14626.0,2611.0,,,,,210823.0,17931.0,-11650.0,29581.0
2019-07-16,28646.0,-674.0,-11766.0,11092.0,2641285.0,38447.0,-375.0,38822.0,,,,,216097.0,25477.0,-20983.0,46460.0
2019-07-23,29641.0,-262.0,-12384.0,12122.0,2639816.0,54365.0,-15406.0,69771.0,,,,,224625.0,23334.0,-19336.0,42670.0
2019-07-30,30310.0,-493.0,-12307.0,11814.0,2641389.0,62533.0,-2421.0,64954.0,,,,,228217.0,24973.0,-18789.0,43762.0
2019-08-06,28542.0,-2872.0,-3417.0,545.0,2602448.0,88909.0,-38847.0,127756.0,,,,,204915.0,39039.0,-28198.0,67237.0
2019-08-13,30078.0,-1287.0,-683.0,-604.0,2555212.0,7387.0,-10756.0,18143.0,,,,,194142.0,24195.0,-15224.0,39419.0
2019-08-20,31668.0,-1462.0,1725.0,-3187.0,2576472.0,56590.0,-80470.0,137060.0,,,,,191768.0,23577.0,-13063.0,36640.0
2019-08-27,34608.0,-2911.0,5131.0,-8042.0,2601022.0,68514.0,-66287.0,134801.0,,,,,200114.0,22884.0,-10139.0,33023.0
2019-09-03,37560.0,-3168.0,7312.0,-10480.0,2619124.0,12332.0,-44529.0,56861.0,,,,,200086.0,24454.0,-16104.0,40558.0
2019-09-10,36305.0,-408.0,1021.0,-1429.0,2733454.0,-16362.0,-14513.0,-1849.0,,,,,204212.0,26897.0,-23389.0,50286.0
2019-09-17,39319.0,-1.0,-3801.0,3800.0,2967550.0,-11704.0,-45231.0,33527.0,,,,,249740.0,34793.0,-26272.0,61065.0
2019-09-24,,,,,2478195.0,5474.0,-153.0,5627.0,,,,,202930.0,13779.0,-7021.0,20800.0
2019-10-01,19681.0,-918.0,-8341.0,7423.0,2477294.0,9394.0,-14602.0,23996.0,,,,,206517.0,26772.0,-18366.0,45138.0
2019-10-08,19659.0,-1874.0,-926.0,-948.0,2491160.0,54119.0,-72850.0,126969.0,,,,,202812.0,18059.0,-10722.0,28781.0
2019-10-15,21082.0,-514.0,-3222.0,2708.0,2527826.0,19863.0,-33604.0,53467.0,,,,,214331.0,32402.0,-19800.0,52202.0
2019-10-22,21031.0,1582.0,-7485.0,9067.0,2533853.0,23284.0,-12904.0,36188.0,,,,,218954.0,31088.0,-25173.0,56261.0
2019-10-29,21305.0,356.0,-8796.0,9152.0,2626285.0,33543.0,-23737.0,57280.0,,,,,229678.0,40429.0,-31629.0,72058.0
2019-11-05,22769.0,3022.0,-5723.0,8745.0,2677630.0,-117.0,-6081.0,5964.0,,,,,226851.0,41168.0,-28871.0,70039.0
