date,open_interest,lev_money_net,lev_money_cot_index,asset_mgr_net,asset_mgr_cot_index,dealer_net,dealer_cot_index
2024-12-03,293572,-50624,17.772955545911092,79210,81.79074357635355,-72117,9.513732603316427
2024-12-10,291787,-47228,21.984003968007936,79449,82.00228356980377,-80877,4.609631296675736
2024-12-17,324728,-54418,13.068386136772272,71664,75.11174445260707,-74337,8.270912409167758
2024-12-24,246014,-44340,25.56513113026226,65457,69.61790035492693,-69711,10.860680975893768
2024-12-31,252471,-32054,40.7998015996032,68625,72.42191164886131,-84526,2.566815581158398
2025-01-07,241165,-39080,32.087544175088354,65220,69.40813057062692,-62636,14.821470558597294
2025-01-14,253879,-37409,34.159588319176635,65520,69.67366194315858,-63013,14.610415057158532
2025-01-21,254361,-40152,30.758261516523035,61010,65.68184030943256,-63643,14.257722839900127
2025-01-28,267882,-49925,18.63971727943456,59072,63.966507642878,-53040,20.193588839250726
2025-02-04,259061,-48752,20.094240188480377,59246,64.12051583894637,-48205,22.90036164947992
2025-02-11,263509,-52304,15.68975137950276,65213,69.40193483860118,-46259,23.989788720566995
2025-02-18,289760,-68221,0.0,66455,70.50123472088228,-46470,23.871664819231242
2025-02-25,286114,-27871,48.08780941257791,58532,63.488551172321,-74735,8.04810050048705
2025-03-04,288147,-11655,72.18457690491687,48530,54.63573521211531,-83113,3.3578538398665367
2025-03-11,303084,4666,93.01200821816418,38468,45.72981297740328,-92132,0.0
2025-03-18,301517,1057,88.40651838239985,33943,41.72471477505067,-65993,14.389998183289569
2025-03-25,224189,-35890,41.25799165422457,39733,46.849470264911794,-21620,38.818147285669454
2025-04-01,247658,-30542,48.08264104232865,47450,53.67982227100132,-37240,30.219051236739393
2025-04-08,254563,5620,94.22941949644603,37227,44.631398199697294,-46833,24.937929060210188
2025-04-15,235406,-13393,69.96669346502814,39825,46.93089988582151,-32079,33.06027625008946
2025-04-22,242084,-328,86.63910263772443,33676,41.48839185349749,-35630,31.105385720656
2025-04-29,246874,-26356,53.42444776233681,39720,46.83796390543542,-12506,43.835571190275644
2025-05-06,258249,-36670,40.262623942421804,41109,48.06737416025704,-2015,49.61105881187138
2025-05-13,283667,-53987,18.164184627949414,43320,50.0243403758154,14344,58.6169878941023
2025-05-20,279368,-52693,19.81547413958118,49342,55.354440127101014,12807,57.77084124703408
2025-05-27,275143,-47768,26.100327960899918,51383,57.16093856489144,-1042,50.14671313041228
2025-06-03,277034,-50180,23.022344729017522,54262,59.70915463662032,-8736,45.91102523025428
2025-06-10,276888,-40915,34.845526587802915,53684,59.197564192209306,-13067,43.52673041668731
2025-06-17,311779,-44772,29.92356086418335,55442,60.75357803524486,-15459,42.20989061201121
2025-06-24,253330,-32010,46.20930796421781,49978,55.91736663686815,-37294,30.18932324783784
2025-07-01,265393,-15684,67.04311983972028,55046,60.40307662350307,-60745,17.279118289869913
2025-07-08,270422,-11089,72.90685655219939,61386,66.01463962967225,-70762,11.764576348632238
2025-07-15,271661,-20474,60.93054119929048,68201,72.04662730901657,-70690,11.80421366716764
2025-07-22,270972,-23929,56.52157268098465,65417,69.58249617192271,-66130,14.314577174409706
2025-07-29,281762,-21485,59.640391511299974,73263,76.52702666820085,-65284,14.78031566720067
2025-08-05,277507,-14625,68.39452292536018,76562,79.44698666147406,-81241,5.995694946792405
2025-08-12,303576,-16290,66.26979569439659,82264,84.49385294872589,-79547,6.9282729690003135
2025-08-19,289577,-18739,63.14459630182612,82988,85.13466866110231,-79894,6.7372431143922
2025-08-26,284355,-16901,65.49009098681776,80177,82.6466397004806,-82624,5.23432811992491
2025-09-02,282221,-18630,63.2836925589883,75622,78.61498836087483,-68898,12.790742484048732
2025-09-09,296970,-25025,55.122953434656665,79991,82.48201024951098,-68663,12.920114287601777
2025-09-16,351421,-24004,56.42586424715746,81873,84.14777705985962,-67377,13.62808083810908
2025-09-23,274695,-26084,53.77155034901675,78056,80.76933289668175,-60261,18.773045885609942
2025-09-30,278188,-1624,84.98526090119061,79712,80.57902019410335,-89835,1.4473941234664365
2025-10-07,285401,-7214,77.85179229993747,84200,84.40436753770554,-87851,2.7432460142512944
2025-10-14,278830,-5097,80.55332235876625,83437,82.61766519917481,-89015,1.9973599220792535
2025-10-21,289838,2044,89.66604137156567,82133,81.23099172674875,-96200,0.0
2025-10-28,299186,11174,100.0,76269,74.99521470044024,-94539,1.0652284052357162
2025-11-04,292709,9130,97.42553057497324,79977,78.93830153767625,-102533,0.0
2025-11-10,296639,17619,100.0,73854,72.42710393670644,-105831,0.0
2025-11-18,299587,10383,91.5703634669152,77522,76.32765477785576,-105846,0.0
2025-11-25,296684,9671,90.74091332712023,77156,75.93845041366257,-100468,3.6915769170047295
2025-12-02,308211,-3040,75.93313140726934,76920,75.6874880367511,-90989,10.198169999244936
2025-12-09,325383,-21306,54.65400745573159,80217,79.19351751419639,-77194,19.667359952774174
2025-12-16,378693,-6974,71.35018639328983,80482,79.4753184882707,-91827,9.622948456580383
2025-12-23,265616,-15142,61.834808946877914,76322,75.05157489525511,-83837,15.107459346663646
2025-12-30,276539,-25674,49.565470643056855,81201,77.42875883681948,-78731,18.612329509963413
2026-01-06,274253,-18451,57.97996272134203,81161,76.64308649407987,-87938,12.292443181428169
2026-01-13,278878,-22748,52.974137931034484,84342,80.63290186634558,-84180,14.872016638866581
2026-01-20,267118,-27012,48.00675675675676,79982,75.16430864940799,-71660,23.466018684403807
2026-01-27,260759,-16838,59.85904007455731,79357,74.38039333734699,-81411,16.77271884845864
2026-02-03,268823,-11380,66.21738117427772,72324,65.55915111378687,-78497,18.77295223190077
2026-02-10,263282,-8601,69.45479962721342,72147,65.3371462974112,-75820,20.610503627739682
2026-02-17,272951,-9316,68.62185461323392,73841,67.46187035922135,-73721,22.051303171955546
2026-02-24,270599,-16554,60.189888164026094,69294,61.75872968091512,-60298,31.620674094900895
2026-03-03,273307,-21789,54.091332712022364,67583,59.61268312261689,-45392,44.280534700604285
2026-03-10,259842,-25167,50.15610438024232,64421,53.139949379165955,-40667,48.50674624733015
2026-03-17,300943,-31462,42.822693383038214,60251,47.61406252070552,-33963,53.495918018024724
2026-03-24,235906,-39379,33.59972041006524,50270,26.221129488898825,-19442,71.88950827855895
2026-03-31,245322,-37103,36.25116495806151,57650,36.26544843965087,-27753,64.97462351277144
2026-04-07,246794,-38828,34.24161230195713,57581,36.161072201128476,-21127,70.48756136117814
2026-04-14,260197,-49667,21.614631873252563,76305,64.48485031842316,-32556,60.9784507862551
2026-04-21,267620,-39000,34.04123951537745,84291,76.56526540305867,-56267,41.25052000998419
2026-04-28,275963,-35950,37.59436160298229,78698,68.10473928630856,-53969,43.162492719860225
2026-05-05,287657,-36100,37.41961789375583,85132,77.83744535374468,-60600,37.64539479158
2026-05-12,287752,-52042,18.84785647716682,90218,85.53103302222155,-44002,51.45519593976204
2026-05-19,293186,-45371,26.619291705498604,92301,88.68198526631068,-58870,39.08478242782261
2026-05-26,302990,-51679,19.270736253494874,85063,77.73306911522229,-45022,50.6065396455612
2026-06-02,314972,-53650,16.974603914259088,79091,68.69923003615351,-30679,62.540144770779605
