date,copper_usd_mt,ppi_all_commod,gold_usd_oz,copper_gold_ratio,copper_fut_usd_mt,copper_gold_ratio_daily
2006-05-16,,,,,8778.8,12.6861
2006-05-17,,,,,8444.8,12.0726
2006-05-18,,,,,8530.78,12.301
2006-05-19,,,,,8031.43,12.3276
2006-05-22,,,,,8024.82,12.2986
2006-05-23,,,,,8984.93,13.4757
2006-05-24,,,,,8444.8,13.022
2006-05-25,,,,,8601.32,13.3873
2006-05-26,,,,,8851.55,13.7821
2006-05-30,,,,,8260.71,12.5068
2006-05-31,,,,,8193.47,12.5474
2006-06-01,7222.77,166.1,625,11.5564,7867.19,12.5875
2006-06-02,,,,,8078.83,12.7779
2006-06-05,,,,,8137.25,12.6788
2006-06-06,,,,,7902.46,12.6036
2006-06-07,,,,,8110.8,13.1296
2006-06-08,,,,,7610.35,12.3947
2006-06-09,,,,,7436.18,12.0717
2006-06-12,,,,,7338.08,12.0454
2006-06-13,,,,,6824.4,11.6358
2006-06-14,,,,,6952.27,12.2453
2006-06-15,,,,,7295.09,12.8096
2006-06-16,,,,,7465.95,13.0069
2006-06-19,,,,,7170.53,12.5578
2006-06-20,,,,,7245.48,12.7786
2006-06-21,,,,,7276.35,12.6633
2006-06-22,,,,,7066.91,12.0905
2006-06-23,,,,,7368.94,12.7138
2006-06-26,,,,,7592.71,13.0124
2006-06-27,,,,,7246.59,12.3084
2006-06-28,,,,,7568.46,12.9875
2006-06-29,,,,,7546.41,12.8068
2006-06-30,,,,,7633.5,12.4425
2006-07-01,7726.74,166.8,613.5,12.5945,,
2006-07-05,,,,,7704.04,12.366
2006-07-06,,,,,8189.06,13.0816
2006-07-07,,,,,8030.33,12.7163
2006-07-10,,,,,8106.39,12.9495
2006-07-11,,,,,8206.7,13.011
2006-07-12,,,,,8322.44,12.8038
2006-07-13,,,,,8358.82,12.8696
2006-07-14,,,,,8442.59,12.7291
2006-07-17,,,,,8189.06,12.5503
2006-07-18,,,,,8114.1,12.58
2006-07-19,,,,,8109.69,12.6398
2006-07-20,,,,,7683.1,11.9581
2006-07-21,,,,,7532.08,11.8803
2006-07-24,,,,,7679.79,12.6792
2006-07-25,,,,,7801.05,12.6078
2006-07-26,,,,,7682,12.5053
2006-07-27,,,,,7756.96,12.1392
2006-07-28,,,,,7901.36,12.4021
2006-07-31,,,,,7958.68,12.5829
2006-08-01,7690.25,167.9,637.25,12.0679,8009.38,12.5687
2006-08-02,,,,,7999.46,12.2241
2006-08-03,,,,,7781.21,12.0751
2006-08-04,,,,,8074.42,12.3793
2006-08-07,,,,,7992.85,12.3014
2006-08-08,,,,,7982.93,12.3575
2006-08-09,,,,,8254.1,12.7182
2006-08-10,,,,,8078.83,12.5302
2006-08-11,,,,,7744.83,12.0168
2006-08-14,,,,,7863.88,12.5903
2006-08-15,,,,,7842.94,12.5387
2006-08-16,,,,,7705.15,12.2352
2006-08-17,,,,,7458.23,11.9236
2006-08-18,,,,,7605.94,12.3895
2006-08-21,,,,,7765.77,12.4252
2006-08-22,,,,,7712.86,12.3852
2006-08-23,,,,,7656.65,12.1902
2006-08-24,,,,,7583.89,12.1585
2006-08-25,,,,,7616.96,12.2607
2006-08-28,,,,,7680.9,12.3636
2006-08-29,,,,,7546.41,12.3026
2006-08-30,,,,,7418.55,12.009
2006-08-31,,,,,7647.83,12.266
2006-09-01,7622.64,165.4,621.05,12.2738,7661.05,12.3356
2006-09-04,,,,,7706.25,12.2956
2006-09-05,,,,,8049.07,12.621
2006-09-06,,,,,8161.5,12.8447
2006-09-07,,,,,8081.03,13.0025
2006-09-08,,,,,7888.13,12.9314
2006-09-11,,,,,7570.67,12.8753
2006-09-12,,,,,7474.76,12.6541
2006-09-13,,,,,7479.17,12.6981
2006-09-14,,,,,7456.02,12.7584
2006-09-15,,,,,7311.62,12.7469
2006-09-18,,,,,7535.39,12.9809
2006-09-19,,,,,7441.69,12.7535
2006-09-20,,,,,7429.57,12.8041
2006-09-21,,,,,7544.21,13.0354
2006-09-22,,,,,7582.79,12.874
2006-09-25,,,,,7600.43,12.9977
2006-09-26,,,,,7635.7,12.92
2006-09-27,,,,,7662.16,12.9047
2006-09-28,,,,,7526.57,12.4819
2006-09-29,,,,,7625.78,12.7255
2006-10-01,7497.41,162.2,599.25,12.5113,,
2006-10-02,,,,,7562.95,12.5923
2006-10-03,,,,,7245.48,12.4439
2006-10-04,,,,,7050.37,12.2914
2006-10-05,,,,,7274.14,12.6882
2006-10-06,,,,,7459.33,13.3024
2006-10-09,,,,,7510.04,13.0553
2006-10-10,,,,,7436.18,13.014
2006-10-11,,,,,7495.71,13.0565
2006-10-12,,,,,7438.39,12.9815
2006-10-13,,,,,7492.4,12.7835
2006-10-16,,,,,7848.45,13.1885
2006-10-17,,,,,7683.1,13.0222
2006-10-18,,,,,7652.24,12.8826
2006-10-19,,,,,7690.82,12.877
2006-10-20,,,,,7593.81,12.7285
2006-10-23,,,,,7561.85,12.9761
2006-10-24,,,,,7499.01,13.0282
2006-10-25,,,,,7469.25,12.8614
2006-10-26,,,,,7456.02,12.5049
2006-10-27,,,,,7475.87,12.5381
2006-10-30,,,,,7364.53,12.1028
2006-10-31,,,,,7354.61,12.1816
2006-11-01,7029.3,164.6,614.1,11.4465,7122.02,11.5975
2006-11-02,,,,,7239.97,11.6633
2006-11-03,,,,,7309.42,11.7373
2006-11-06,,,,,7346.9,11.7344
2006-11-07,,,,,7375.56,11.7867
2006-11-08,,,,,7125.33,11.4335
2006-11-09,,,,,7265.33,11.6199
2006-11-10,,,,,6784.72,10.7814
2006-11-13,,,,,6757.16,10.8375
2006-11-14,,,,,6799.05,10.8438
2006-11-15,,,,,6806.76,11.0186
2006-11-16,,,,,6693.23,10.7134
2006-11-17,,,,,6729.6,10.8455
2006-11-20,,,,,6694.33,10.7024
2006-11-21,,,,,6857.47,10.9807
2006-11-22,,,,,6847.55,10.8382
2006-11-27,,,,,7023.92,10.9964
2006-11-28,,,,,6912.59,10.8518
2006-11-29,,,,,6896.05,10.8173
2006-11-30,,,,,6991.95,10.8117
2006-12-01,6680.97,165.6,648.75,10.2982,6937.94,10.6943
2006-12-04,,,,,6959.99,10.774
2006-12-05,,,,,7130.84,11.0402
2006-12-06,,,,,6942.35,10.9156
2006-12-07,,,,,6821.09,10.8659
2006-12-08,,,,,6849.75,10.7464
2006-12-11,,,,,6878.41,10.9747
2006-12-12,,,,,6800.15,10.8283
2006-12-13,,,,,6667.87,10.6857
2006-12-14,,,,,6713.07,10.6998
2006-12-15,,,,,6622.68,10.6175
2006-12-18,,,,,6651.34,10.8328
2006-12-19,,,,,6619.37,10.6678
2006-12-20,,,,,6480.48,10.465
2006-12-21,,,,,6306.32,10.1633
2006-12-22,,,,,6239.07,10.0671
2006-12-25,,,,,6239.07,10.0671
2006-12-26,,,,,6284.27,10.14
2006-12-27,,,,,6353.71,10.1093
2006-12-28,,,,,6349.31,10.0464
2006-12-29,,,,,6291.99,9.89773
2007-01-01,5689.34,164,635.7,8.94973,6291.99,9.89773
2007-01-02,,,,,6291.99,9.83507
2007-01-03,,,,,5803.66,9.03153
2007-01-04,,,,,5706.66,9.07692
2007-01-05,,,,,5561.15,9.12412
2007-01-08,,,,,5543.52,9.09519
2007-01-09,,,,,5604.14,9.19315
2007-01-10,,,,,5845.55,9.60807
2007-01-11,,,,,5838.94,9.54075
2007-01-12,,,,,5716.58,9.22401
2007-01-16,,,,,5654.85,9.01818
2007-01-17,,,,,5633.91,8.99267
2007-01-18,,,,,5460.84,8.59975
2007-01-19,,,,,5515.96,8.76941
2007-01-22,,,,,5554.54,8.69255
2007-01-23,,,,,5658.16,8.80647
2007-01-24,,,,,5706.66,8.88749
2007-01-25,,,,,5819.09,8.92841
2007-01-26,,,,,5779.41,8.95339
2007-01-29,,,,,5574.38,8.6458
2007-01-30,,,,,5621.78,8.71324
2007-01-31,,,,,5695.64,8.75578
2007-02-01,5718.15,166.8,660.2,8.66124,5551.23,8.40841
2007-02-02,,,,,5313.13,8.22849
2007-02-05,,,,,5301.01,8.16293
2007-02-06,,,,,5477.38,8.38481
2007-02-07,,,,,5381.48,8.23171
2007-02-08,,,,,5375.97,8.19507
2007-02-09,,,,,5525.88,8.31585
2007-02-12,,,,,5439.9,8.18584
2007-02-13,,,,,5681.31,8.5075
2007-02-14,,,,,5664.77,8.47702
2007-02-15,,,,,5859.88,8.81516
2007-02-16,,,,,5816.89,8.74589
2007-02-20,,,,,5692.33,8.57408
2007-02-21,,,,,5844.45,8.83848
2007-02-22,,,,,6089.16,8.99965
2007-02-23,,,,,6253.4,9.15579
2007-02-26,,,,,6288.68,9.17051
2007-02-27,,,,,6183.96,9.14516
2007-02-28,,,,,6025.23,9.0714
2007-03-01,6465.3,169.3,670.4,9.64394,6032.94,8.99902
2007-03-02,,,,,5937.04,9.10729
2007-03-05,,,,,5859.88,9.2028
2007-03-06,,,,,5954.68,9.24999
2007-03-07,,,,,6111.21,9.45422
2007-03-08,,,,,6229.15,9.52106
2007-03-09,,,,,6122.23,9.38632
2007-03-12,,,,,6269.94,9.67957
2007-03-13,,,,,6226.95,9.56815
2007-03-14,,,,,6221.44,9.67188
2007-03-15,,,,,6580.79,10.1477
2007-03-16,,,,,6632.6,10.154
2007-03-19,,,,,6652.44,10.1564
2007-03-20,,,,,6682.2,10.1399
2007-03-21,,,,,6655.75,10.1036
2007-03-22,,,,,6762.67,10.2001
2007-03-23,,,,,6765.98,10.3101
2007-03-26,,,,,6888.34,10.3896
2007-03-27,,,,,6729.6,10.1349
2007-03-28,,,,,6727.4,10.0898
2007-03-29,,,,,6782.51,10.261
2007-03-30,,,,,6930.22,10.4726
2007-04-01,7753.34,171.4,661.75,11.7164,,
2007-04-02,,,,,6997.46,10.6304
2007-04-03,,,,,7296.19,10.9841
2007-04-04,,,,,7457.13,11.0928
2007-04-05,,,,,7431.77,11.0346
2007-04-09,,,,,7709.56,11.447
2007-04-10,,,,,7753.65,11.4462
2007-04-11,,,,,7882.62,11.6229
2007-04-12,,,,,7700.74,11.3706
2007-04-13,,,,,7781.21,11.4136
2007-04-16,,,,,7784.51,11.3394
2007-04-17,,,,,8099.77,11.7729
2007-04-18,,,,,7969.7,11.5713
2007-04-19,,,,,7901.36,11.5873
2007-04-20,,,,,7950.96,11.4998
2007-04-23,,,,,8003.87,11.6217
2007-04-24,,,,,7826.4,11.369
2007-04-25,,,,,7903.56,11.5549
2007-04-26,,,,,7687.51,11.4227
2007-04-27,,,,,7748.14,11.4364
2007-04-30,,,,,7807.66,11.5327
2007-05-01,7677.95,173.3,673.6,11.3984,7970.8,11.8331
2007-05-02,,,,,7999.46,11.9484
2007-05-03,,,,,8183.55,12.1382
2007-05-04,,,,,8268.43,12.0041
2007-05-07,,,,,8180.24,11.8761
2007-05-08,,,,,8191.27,11.9712
2007-05-09,,,,,8103.08,11.864
2007-05-10,,,,,7857.27,11.6663
2007-05-11,,,,,7938.84,11.8667
2007-05-14,,,,,7698.53,11.4869
2007-05-15,,,,,7790.02,11.6574
2007-05-16,,,,,7548.62,11.3046
2007-05-17,,,,,7295.09,11.1079
2007-05-18,,,,,7338.08,11.1691
2007-05-21,,,,,7508.94,11.4118
2007-05-22,,,,,7293.99,11.0181
2007-05-23,,,,,7284.06,11.0023
2007-05-24,,,,,7018.41,10.6501
2007-05-25,,,,,7334.77,11.193
2007-05-29,,,,,7332.57,11.1074
2007-05-30,,,,,7288.47,11.1675
2007-05-31,,,,,7481.38,11.3509
2007-06-01,7514.24,173.8,666.5,11.2742,7501.22,11.2546
2007-06-04,,,,,7640.11,11.3845
2007-06-05,,,,,7598.22,11.3153
2007-06-06,,,,,7484.68,11.1762
2007-06-07,,,,,7445,11.1327
2007-06-08,,,,,7182.65,10.9617
2007-06-11,,,,,7387.68,11.3604
2007-06-12,,,,,7247.69,11.1977
2007-06-13,,,,,7314.93,11.2946
2007-06-14,,,,,7490.2,11.466
2007-06-15,,,,,7546.41,11.5548
2007-06-18,,,,,7540.9,11.4953
2007-06-19,,,,,7494.61,11.4195
2007-06-20,,,,,7600.43,11.5561
2007-06-21,,,,,7510.04,11.545
2007-06-22,,,,,7463.74,11.4326
2007-06-25,,,,,7500.12,11.5253
2007-06-26,,,,,7314.93,11.3059
2007-06-27,,,,,7399.81,11.5244
2007-06-28,,,,,7560.74,11.6813
2007-06-29,,,,,7613.66,11.7043
2007-07-01,7980.93,175.1,650.5,12.2689,,
2007-07-02,,,,,7794.43,11.9044
2007-07-03,,,,,7855.06,12.0062
2007-07-05,,,,,7955.37,12.2202
2007-07-06,,,,,7960.88,12.2711
2007-07-09,,,,,8043.56,12.1642
2007-07-10,,,,,7999.46,12.0893
2007-07-11,,,,,8028.12,12.1088
2007-07-12,,,,,7941.04,11.9011
2007-07-13,,,,,7970.8,11.9592
2007-07-16,,,,,7911.28,11.8788
2007-07-17,,,,,7903.56,11.8583
2007-07-18,,,,,7958.68,11.9365
2007-07-19,,,,,8178.04,12.1246
2007-07-20,,,,,8276.14,12.1422
2007-07-23,,,,,8135.05,11.9282
2007-07-24,,,,,8043.56,11.7544
2007-07-25,,,,,7871.6,11.6659
2007-07-26,,,,,7779,11.6105
2007-07-27,,,,,7828.61,11.8525
2007-07-30,,,,,7919,11.9713
2007-07-31,,,,,8054.58,12.103
2007-08-01,7500.2,172.4,665.75,11.2658,7925.61,11.9048
2007-08-02,,,,,7881.52,11.8297
2007-08-03,,,,,7682,11.4571
2007-08-06,,,,,7668.77,11.4204
2007-08-07,,,,,7750.34,11.6023
2007-08-08,,,,,7594.92,11.2434
2007-08-09,,,,,7433.98,11.2194
2007-08-10,,,,,7483.58,11.1946
2007-08-13,,,,,7677.59,11.4805
2007-08-14,,,,,7522.16,11.2548
2007-08-15,,,,,7438.39,11.1478
2007-08-16,,,,,6899.36,10.4181
2007-08-17,,,,,6958.88,10.5839
2007-08-20,,,,,6997.46,10.6103
2007-08-21,,,,,6972.11,10.604
2007-08-22,,,,,7114.31,10.7874
2007-08-23,,,,,7245.48,10.9655
2007-08-24,,,,,7418.55,11.2258
2007-08-27,,,,,7460.43,11.2891
2007-08-28,,,,,7356.82,11.0463
2007-08-29,,,,,7374.45,11.1019
2007-08-30,,,,,7393.19,11.1009
2007-08-31,,,,,7519.96,11.1904
2007-09-01,7671.35,173.5,672,11.4157,,
2007-09-04,,,,,7324.85,10.7917
2007-09-05,,,,,7228.95,10.6269
2007-09-06,,,,,7309.42,10.6218
2007-09-07,,,,,7185.96,10.251
2007-09-10,,,,,7195.88,10.2287
2007-09-11,,,,,7471.46,10.6106
2007-09-12,,,,,7406.42,10.4907
2007-09-13,,,,,7484.68,10.6241
2007-09-14,,,,,7475.87,10.4361
2007-09-17,,,,,7534.29,10.4788
2007-09-18,,,,,7589.4,10.6183
2007-09-19,,,,,7864.98,10.846
2007-09-20,,,,,7879.31,10.7274
2007-09-21,,,,,7876,10.6866
2007-09-24,,,,,7996.16,10.9536
2007-09-25,,,,,7961.99,10.9293
2007-09-26,,,,,7965.29,10.8408
2007-09-27,,,,,8016,10.9546
2007-09-28,,,,,8003.87,10.7724
2007-10-01,8020.59,174.7,742.5,10.8021,8115.21,10.9296
2007-10-02,,,,,8158.2,11.1603
2007-10-03,,,,,8266.22,11.3197
2007-10-04,,,,,8190.16,11.289
2007-10-05,,,,,8149.38,11.0575
2007-10-08,,,,,7921.2,10.7955
2007-10-09,,,,,7938.84,10.7865
2007-10-10,,,,,8104.18,10.9331
2007-10-11,,,,,8044.66,10.7405
2007-10-12,,,,,8003.87,10.679
2007-10-15,,,,,8076.63,10.6432
2007-10-16,,,,,7989.54,10.5577
2007-10-17,,,,,7902.46,10.3639
2007-10-18,,,,,7790.02,10.1944
2007-10-19,,,,,7820.89,10.2502
2007-10-22,,,,,7667.67,10.2065
2007-10-23,,,,,7727.19,10.1908
2007-10-24,,,,,7608.14,10.0438
2007-10-25,,,,,7672.08,9.99619
2007-10-26,,,,,7781.21,9.98679
2007-10-29,,,,,7744.83,9.82223
2007-10-30,,,,,7659.95,9.7797
2007-10-31,,,,,7645.62,9.68413
2007-11-01,6957.43,179,790.25,8.80409,7398.7,9.36249
2007-11-02,,,,,7313.83,9.18246
2007-11-05,,,,,7262.02,9.02394
2007-11-06,,,,,7346.9,8.9324
2007-11-07,,,,,7167.22,8.58864
2007-11-08,,,,,7048.17,8.37971
2007-11-09,,,,,6928.02,8.33195
2007-11-12,,,,,6845.35,8.51941
2007-11-13,,,,,6838.73,8.50324
2007-11-14,,,,,7278.55,8.94721
2007-11-15,,,,,6794.64,8.55748
2007-11-16,,,,,6957.78,8.81011
2007-11-19,,,,,6570.87,8.43663
2007-11-20,,,,,6670.08,8.38476
2007-11-21,,,,,6364.74,7.97586
2007-11-23,,,,,6580.79,8.07211
2007-11-26,,,,,6655.75,8.01897
2007-11-27,,,,,6522.37,8.04486
2007-11-28,,,,,6616.06,8.25203
2007-11-29,,,,,6753.85,8.50076
2007-11-30,,,,,6959.99,8.8832
2007-12-01,6630.74,178.6,783.5,8.46297,,
2007-12-03,,,,,6748.34,8.60484
2007-12-04,,,,,6609.45,8.28771
2007-12-05,,,,,6649.13,8.38478
2007-12-06,,,,,6654.65,8.30274
2007-12-07,,,,,6822.2,8.60845
2007-12-10,,,,,6748.34,8.33643
2007-12-11,,,,,6740.63,8.33462
2007-12-12,,,,,6649.13,8.16847
2007-12-13,,,,,6480.48,8.09352
2007-12-14,,,,,6473.87,8.19996
2007-12-17,,,,,6333.87,8.00996
2007-12-18,,,,,6327.26,7.86728
2007-12-19,,,,,6493.71,8.11967
2007-12-20,,,,,6522.37,8.20166
2007-12-21,,,,,6819.99,8.41455
2007-12-24,,,,,6937.94,8.56271
2007-12-26,,,,,6955.58,8.58448
2007-12-27,,,,,6845.35,8.25735
2007-12-28,,,,,6740.63,8.08471
2007-12-31,,,,,6681.1,7.98697
2008-01-01,7078.91,181,836.5,8.46253,,
2008-01-02,,,,,6666,7.87245
2008-01-03,,,,,6765,7.87681
2008-01-04,,,,,6990.5,8.17602
2008-01-07,,,,,6915.5,8.0483
2008-01-08,,,,,7106,8.13509
2008-01-09,,,,,7351,8.38198
2008-01-10,,,,,7120.5,8.05259
2008-01-11,,,,,7196,8.07632
2008-01-14,,,,,7361,8.16075
2008-01-15,,,,,7225.5,7.91402
2008-01-16,,,,,7020,7.88986
2008-01-17,,,,,7121.5,8.01745
2008-01-18,,,,,7062,8.0068
2008-01-21,,,,,6910,7.93113
2008-01-22,,,,,6920,7.90857
2008-01-23,,,,,7000.5,7.88123
2008-01-24,,,,,7092,7.79984
2008-01-25,,,,,7120,7.75388
2008-01-28,,,,,6893,7.47817
2008-01-29,,,,,7171,7.75663
2008-01-30,,,,,7165,7.79652
2008-01-31,,,,,7170.5,7.76659
2008-02-01,7941.14,182.7,914.75,8.68122,7345,8.02952
2008-02-04,,,,,7295,8.16224
2008-02-05,,,,,7202,8.11493
2008-02-06,,,,,7181,7.95238
2008-02-07,,,,,7350,8.16894
2008-02-08,,,,,7612,8.30778
2008-02-11,,,,,7820.5,8.51906
2008-02-12,,,,,7805,8.51145
2008-02-13,,,,,7680.5,8.54338
2008-02-14,,,,,7776,8.58278
2008-02-15,,,,,7801,8.54904
2008-02-18,,,,,7945,8.79601
2008-02-19,,,,,8080,8.74459
2008-02-20,,,,,8101,8.80543
2008-02-21,,,,,8281,8.76296
2008-02-22,,,,,8322,8.82503
2008-02-25,,,,,8247,8.79445
2008-02-26,,,,,8271,8.82711
2008-02-27,,,,,8516,8.87546
2008-02-28,,,,,8470,8.82521
2008-02-29,,,,,8540.5,8.79104
2008-03-01,8434.32,187.9,971.5,8.68175,,
2008-03-03,,,,,8565,8.66464
2008-03-04,,,,,8685,8.8195
2008-03-05,,,,,8416,8.63622
2008-03-06,,,,,8881,9.09473
2008-03-07,,,,,8660,8.90488
2008-03-10,,,,,8400.5,8.66701
2008-03-11,,,,,8560.5,8.82526
2008-03-12,,,,,8356,8.56586
2008-03-13,,,,,8550,8.59296
2008-03-14,,,,,8611,8.58097
2008-03-17,,,,,8360,8.267
2008-03-18,,,,,8285,8.22945
2008-03-19,,,,,8210.5,8.56599
2008-03-20,,,,,7789,8.41372
2008-03-25,,,,,8240,8.89129
2008-03-26,,,,,8260,8.72458
2008-03-27,,,,,8457,8.93266
2008-03-28,,,,,8540,9.14102
2008-03-31,,,,,8520,9.12694
2008-04-01,8714.18,190.9,887.75,9.81603,8325.5,9.3782
2008-04-02,,,,,8464,9.51011
2008-04-03,,,,,8591,9.58282
2008-04-04,,,,,8645,9.54721
2008-04-07,,,,,8740,9.43335
2008-04-08,,,,,8682,9.48852
2008-04-09,,,,,8650,9.43293
2008-04-10,,,,,8884.5,9.57381
2008-04-11,,,,,8810,9.49609
2008-04-14,,,,,8679.5,9.36805
2008-04-15,,,,,8720,9.37887
2008-04-16,,,,,8736.5,9.24497
2008-04-17,,,,,8861.5,9.36734
2008-04-18,,,,,8630,9.49656
2008-04-21,,,,,8641.5,9.40827
2008-04-22,,,,,8770,9.55338
2008-04-23,,,,,8796,9.78965
2008-04-24,,,,,8700.5,9.7158
2008-04-25,,,,,8600,9.64666
2008-04-28,,,,,8746,9.82145
2008-04-29,,,,,8740,9.93182
2008-04-30,,,,,8655,9.93685
2008-05-01,8356.12,196.6,853,9.79616,8686,10.1829
2008-05-02,,,,,8390,9.83011
2008-05-06,,,,,8622,9.79773
2008-05-07,,,,,8641,9.9522
2008-05-08,,,,,8460,9.64652
2008-05-09,,,,,8400,9.58904
2008-05-12,,,,,8276,9.36729
2008-05-13,,,,,8410,9.72254
2008-05-14,,,,,8180,9.44028
2008-05-15,,,,,8360,9.48652
2008-05-16,,,,,8470,9.44259
2008-05-19,,,,,8540,9.42085
2008-05-20,,,,,8360,9.14161
2008-05-21,,,,,8395,9.09534
2008-05-22,,,,,8420,9.1249
2008-05-23,,,,,8278,8.92507
2008-05-27,,,,,8376,9.23739
2008-05-28,,,,,8176,9.05928
2008-05-29,,,,,8110,9.1846
2008-05-30,,,,,8105,9.15044
2008-06-01,8292,200.5,885.75,9.36156,,
2008-06-02,,,,,7980,8.98396
2008-06-03,,,,,8060,9.1669
2008-06-04,,,,,8006,9.06169
2008-06-05,,,,,7921,9.01394
2008-06-06,,,,,8106,9.10275
2008-06-09,,,,,8092.5,9.02929
2008-06-10,,,,,8050,9.16856
2008-06-11,,,,,7989,9.11726
2008-06-12,,,,,7955,9.22586
2008-06-13,,,,,8025,9.26674
2008-06-16,,,,,8255,9.29355
2008-06-17,,,,,8181,9.28077
2008-06-18,,,,,8296,9.34761
2008-06-19,,,,,8385.5,9.28627
2008-06-20,,,,,8590,9.46556
2008-06-23,,,,,8540.5,9.6941
2008-06-24,,,,,8491.5,9.54637
2008-06-25,,,,,8542,9.67658
2008-06-26,,,,,8551,9.40187
2008-06-27,,,,,8680,9.43991
2008-06-30,,,,,8775.5,9.43349
2008-07-01,8407.02,205.5,937.5,8.96749,8711,9.29173
2008-07-02,,,,,8750.5,9.35632
2008-07-03,,,,,8985,9.61991
2008-07-04,,,,,8661,9.3004
2008-07-07,,,,,8565,9.34279
2008-07-08,,,,,8540,9.27253
2008-07-09,,,,,8355,9.01051
2008-07-10,,,,,8423,8.96541
2008-07-11,,,,,8499,8.82784
2008-07-14,,,,,8480,8.76033
2008-07-15,,,,,8475.5,8.59584
2008-07-16,,,,,8291,8.48184
2008-07-17,,,,,8301,8.59762
2008-07-18,,,,,8324,8.67309
2008-07-21,,,,,8390,8.73503
2008-07-22,,,,,8441,8.77899
2008-07-23,,,,,8310,8.96924
2008-07-24,,,,,8259.5,8.90032
2008-07-25,,,,,8160,8.86475
2008-07-28,,,,,8190,8.86844
2008-07-29,,,,,8096,8.8312
2008-07-30,,,,,8055,8.97493
2008-07-31,,,,,8260.5,8.99837
2008-08-01,7633.8,199,912.5,8.36581,8096,8.87233
2008-08-04,,,,,7905,8.72757
2008-08-05,,,,,7809.5,8.85431
2008-08-06,,,,,7871,8.9494
2008-08-07,,,,,7826,8.97992
2008-08-08,,,,,7550,8.8563
2008-08-11,,,,,7460.5,8.75132
2008-08-12,,,,,7261,8.87924
2008-08-13,,,,,7318,8.94075
2008-08-14,,,,,7640,9.33985
2008-08-15,,,,,7310,9.29434
2008-08-18,,,,,7432,9.33375
2008-08-19,,,,,7477,9.47956
2008-08-20,,,,,7670,9.40239
2008-08-21,,,,,7842,9.40852
2008-08-22,,,,,7861,9.54005
2008-08-26,,,,,7581,9.16687
2008-08-27,,,,,7626,9.22128
2008-08-28,,,,,7648,9.12377
2008-08-29,,,,,7510,9.01561
2008-09-01,6975.11,196.9,822.25,8.48296,7371,8.96443
2008-09-02,,,,,7225,9.04822
2008-09-03,,,,,7360,9.15993
2008-09-04,,,,,7420,9.20881
2008-09-05,,,,,7075,8.75077
2008-09-08,,,,,6990,8.65099
2008-09-09,,,,,6926,8.85961
2008-09-10,,,,,6861,8.84434
2008-09-11,,,,,6900,9.31488
2008-09-12,,,,,7096,9.45818
2008-09-15,,,,,6879,8.87613
2008-09-16,,,,,6841,8.77614
2008-09-17,,,,,6932,8.52645
2008-09-18,,,,,6932,8.03244
2008-09-19,,,,,6900,7.94016
2008-09-22,,,,,7166,8.06074
2008-09-23,,,,,7090,7.88654
2008-09-24,,,,,6995,7.80692
2008-09-25,,,,,6905,7.77153
2008-09-26,,,,,6926,7.67849
2008-09-29,,,,,6590,7.28177
2008-09-30,,,,,6419,7.25721
2008-10-01,4894.89,186.4,880,5.56238,6379,7.24886
2008-10-02,,,,,6221,7.30164
2008-10-03,,,,,5960,7.19807
2008-10-06,,,,,5706,6.51742
2008-10-07,,,,,5739,6.54577
2008-10-08,,,,,5505,6.09297
2008-10-09,,,,,5402,6.11432
2008-10-10,,,,,5000,5.55247
2008-10-13,,,,,5031,6.05051
2008-10-14,,,,,5555,6.67267
2008-10-15,,,,,5126,6.05195
2008-10-16,,,,,4880,6.081
2008-10-17,,,,,4701,5.99235
2008-10-20,,,,,4875.5,6.1327
2008-10-21,,,,,4490,5.81606
2008-10-22,,,,,4286,5.76075
2008-10-23,,,,,3986,5.53611
2008-10-24,,,,,3721,5.22246
2008-10-27,,,,,3686,5.04586
2008-10-28,,,,,4129,5.65229
2008-10-29,,,,,4420.5,5.78599
2008-10-30,,,,,4497,5.95432
2008-10-31,,,,,3995,5.46699
2008-11-01,3729.19,176.8,730.75,5.10323,,
2008-11-03,,,,,3960,5.42838
2008-11-04,,,,,4231,5.70793
2008-11-05,,,,,4071,5.401
2008-11-06,,,,,3890,5.15573
2008-11-07,,,,,3761,5.11527
2008-11-08,,,,,3761,5.11527
2008-11-10,,,,,4005,5.31873
2008-11-11,,,,,3690.5,5.02964
2008-11-12,,,,,3592,4.95619
2008-11-13,,,,,3591,5.03294
2008-11-14,,,,,3722,4.97926
2008-11-17,,,,,3580.5,4.87807
2008-11-18,,,,,3511,4.75745
2008-11-19,,,,,3565,4.67848
2008-11-20,,,,,3430.5,4.64837
2008-11-21,,,,,3470.5,4.48096
2008-11-24,,,,,3715.5,4.51733
2008-11-25,,,,,3565.5,4.34552
2008-11-26,,,,,3742,4.60554
2008-11-27,,,,,3665,4.50246
2008-11-28,,,,,3581,4.39656
2008-12-01,3105.1,170.9,778,3.99112,3595.5,4.62147
2008-12-02,,,,,3530.5,4.52628
2008-12-03,,,,,3423,4.46721
2008-12-04,,,,,3360.5,4.34594
2008-12-05,,,,,3050.5,4.07276
2008-12-08,,,,,3141,4.09384
2008-12-09,,,,,3120,4.06382
2008-12-10,,,,,3180.5,3.96447
2008-12-11,,,,,3232.5,3.90516
2008-12-12,,,,,2982,3.60799
2008-12-15,,,,,3075.5,3.72337
2008-12-16,,,,,3020.5,3.60334
