date,fng,momentum_spx,momentum_spx_ma125,strength_52w,breadth_mcclellan,putcall_5d,vix,vix_ma50,junk_spread,safehaven_diff,fng_rating
2021-09-14,25,4443.05,4264.39,2.60778,742.506,0.615972,19.46,17.7426,1.9497,0.0878776,extreme fear
2021-09-15,31,4480.7,4268.91,2.6272,737.825,0.624788,18.18,17.7774,1.9593,2.13911,fear
2021-09-16,32,4473.75,4273.4,2.72599,722.004,0.630758,18.69,17.8272,1.9518,2.33412,fear
2021-09-17,18,4432.99,4277.33,2.90269,690.305,0.628843,20.81,17.8634,1.9488,0.754634,extreme fear
2021-09-20,11,4357.73,4280.91,2.87377,623.544,0.671588,25.71,18.054,1.9449,-2.25427,extreme fear
2021-09-21,11,4354.19,4284.63,2.807,566.78,0.667248,24.36,18.2178,1.9689,-2.69068,extreme fear
2021-09-22,20,4395.64,4288.52,2.7727,554.288,0.6661,20.87,18.2928,1.9631,-2.42461,extreme fear
2021-09-23,24,4448.98,4292.32,2.69391,575.238,0.670781,18.63,18.3388,1.9632,0.243984,extreme fear
2021-09-24,24,4455.48,4296.19,2.62655,589.793,0.675695,17.75,18.3536,1.9449,-0.188768,extreme fear
2021-09-27,25,4443.11,4300.07,2.53306,625.223,0.617067,18.76,18.3598,1.9442,-0.475646,extreme fear
2021-09-28,12,4352.63,4303.11,2.29179,624.982,0.642325,23.25,18.3748,1.9444,-2.13404,extreme fear
2021-09-29,12,4359.46,4305.82,2.05041,628.358,0.653119,22.56,18.4314,1.9376,-2.13867,extreme fear
2021-09-30,10,4307.54,4307.66,1.75047,608.053,0.68056,23.14,18.536,1.9347,-3.61396,extreme fear
2021-10-01,18,4357.04,4309.93,1.39035,621.588,0.685839,21.15,18.6052,1.7457,-3.01352,extreme fear
2021-10-04,10,4300.46,4311.69,1.06335,630.184,0.714669,22.96,18.7204,1.9046,-4.22075,extreme fear
2021-10-05,19,4345.72,4313.68,0.986224,652.703,0.689905,21.3,18.7948,1.9055,-2.52014,extreme fear
2021-10-06,20,4363.55,4315.56,0.77578,664.798,0.694456,21,18.8276,1.8981,-1.42823,extreme fear
2021-10-07,25,4399.76,4317.73,0.770772,702.968,0.676736,19.54,18.8522,1.9103,0.207442,extreme fear
2021-10-08,25,4391.34,4319.73,0.731068,739.27,0.666424,18.77,18.8736,1.8933,0.165719,fear
2021-10-11,26,4361.19,4321.62,0.780525,759.854,0.665912,20,18.9088,1.8894,0.560734,fear
2021-10-12,23,4350.65,4323.06,0.795767,781.253,0.673251,19.85,18.9166,1.8893,-1.0998,extreme fear
2021-10-13,24,4363.8,4324.49,0.812252,807.64,0.652149,18.64,18.9286,1.9089,-1.07184,extreme fear
2021-10-14,32,4438.26,4326.69,0.92649,859.63,0.646874,16.86,18.9064,1.9174,1.0383,fear
2021-10-15,44,4471.37,4329.38,1.10166,915.431,0.633021,16.3,18.8868,1.9122,4.5168,fear
2021-10-18,47,4486.46,4331.88,1.34436,958.445,0.603736,16.31,18.89,1.9034,4.95106,neutral
2021-10-19,53,4519.63,4334.96,1.50871,1008.56,0.567066,15.7,18.8696,1.9078,5.1894,neutral
2021-10-20,57,4536.19,4337.81,1.66658,1074.58,0.550148,15.49,18.8436,1.8926,3.51829,greed
2021-10-21,60,4549.78,4340.71,1.79071,1117.54,0.530623,15.01,18.8226,1.8854,3.93694,greed
2021-10-22,60,4544.9,4343.57,2.00854,1152.3,0.530024,15.43,18.8194,1.8825,3.61989,greed
2021-10-25,63,4566.48,4346.64,2.1806,1192.84,0.521862,15.24,18.8152,1.8955,5.75188,greed
2021-10-26,63,4574.79,4349.55,2.42993,1215.13,0.528665,15.98,18.8124,1.8979,5.67239,greed
2021-10-27,58,4551.68,4352.51,2.48892,1200.78,0.543933,16.98,18.7938,1.9062,6.07941,greed
2021-10-28,64,4596.42,4355.74,2.64991,1205.72,0.533284,16.53,18.693,1.9209,6.43514,greed
2021-10-29,65,4605.38,4359.27,2.77533,1192.22,0.526485,16.26,18.5848,1.912,7.86218,greed
2021-11-01,66,4613.67,4362.83,3.03043,1208.97,0.524051,16.41,18.5418,1.9161,6.73713,greed
2021-11-02,68,4630.65,4366.27,3.21171,1211.6,0.511284,16.03,18.5194,1.8419,6.48656,greed
2021-11-03,72,4660.57,4369.69,3.63146,1230.61,0.4825,15.1,18.477,1.8461,6.17453,greed
2021-11-04,72,4680.06,4373.62,3.83288,1227.77,0.483197,15.44,18.45,1.8417,6.05814,greed
2021-11-05,74,4697.53,4377.99,4.1193,1240.25,0.468058,16.48,18.4028,1.8445,6.43922,greed
2021-11-08,75,4701.7,4383.1,4.32505,1257.83,0.458707,17.22,18.4194,1.8451,7.71997,greed
2021-11-09,77,4685.25,4387.68,4.47592,1263.65,0.461882,17.78,18.4512,1.8367,6.69165,extreme greed
2021-11-10,73,4646.71,4391.46,4.56249,1255.01,0.490243,18.73,18.4962,1.8462,5.14366,greed
2021-11-11,72,4649.27,4395.35,4.45479,1261.33,0.495588,17.66,18.5272,1.8326,4.21516,greed
2021-11-12,74,4682.85,4399.79,4.33747,1267.15,0.494219,16.29,18.5248,1.8324,4.32859,greed
2021-11-15,72,4682.8,4404.33,4.37827,1272.85,0.507001,16.49,18.5264,1.832,3.57444,greed
2021-11-16,72,4700.9,4408.66,4.38193,1264.7,0.505937,16.37,18.491,1.8224,3.63268,greed
2021-11-17,69,4688.67,4412.92,4.1747,1235.28,0.488533,17.11,18.474,1.8211,2.49537,greed
2021-11-18,70,4704.54,4416.98,3.95431,1187.08,0.492655,17.59,18.4498,1.8306,3.15577,greed
2021-11-19,63,4697.96,4421.06,3.66535,1120.75,0.511608,17.91,18.389,1.8355,2.29941,greed
2021-11-22,60,4682.94,4424.96,3.39785,1068.05,0.529796,19.17,18.385,1.8447,2.7331,greed
2021-11-23,60,4690.7,4428.88,2.9982,1028.29,0.570045,19.38,18.3834,1.8335,4.29987,greed
2021-11-24,57,4701.46,4432.85,2.92297,1000.43,0.599464,18.58,18.3914,1.8332,3.01893,greed
2021-11-26,31,4594.62,4435.99,2.52356,934.977,0.657093,28.62,18.59,1.8505,-0.725817,fear
2021-11-29,38,4655.27,4439.57,2.23724,878.616,0.670912,22.96,18.633,1.8984,0.489498,fear
2021-11-30,25,4567,4442.57,1.5971,791.454,0.689266,27.19,18.6626,1.8763,-2.17531,extreme fear
2021-12-01,25,4513.04,4444.83,1.06019,686.06,0.695302,31.12,18.7978,1.7003,-4.35324,fear
2021-12-02,23,4577.1,4447.64,0.484662,632.173,0.726096,27.95,18.9394,1.85,-2.54591,extreme fear
2021-12-03,20,4538.43,4450.12,-0.11467,563.817,0.758176,30.67,19.1802,1.8442,-3.8058,extreme fear
2021-12-06,21,4591.67,4453.1,-0.623125,537.427,0.773113,27.18,19.3688,1.8576,-2.67573,extreme fear
2021-12-07,38,4686.75,4456.68,-0.879901,550.448,0.763931,21.89,19.4314,1.8351,0.545922,fear
2021-12-08,41,4701.21,4460.31,-0.98982,577.066,0.734718,19.9,19.3644,1.8094,1.07348,fear
2021-12-09,37,4667.45,4463.61,-1.13408,576.834,0.714485,21.58,19.3448,1.7982,-0.228279,fear
2021-12-10,42,4712.02,4467.33,-1.2348,582.119,0.653203,18.69,19.2558,1.8055,0.134903,fear
2021-12-13,35,4668.97,4470.9,-1.42479,562.243,0.646537,20.31,19.239,1.8056,-1.97746,fear
2021-12-14,32,4634.09,4474.19,-1.80399,532.427,0.67174,21.89,19.2176,1.8182,-2.98656,fear
2021-12-15,38,4709.85,4478.54,-2.20484,522.229,0.699244,19.29,19.1774,1.8163,-0.691453,fear
2021-12-16,34,4668.67,4482.09,-2.22357,514.628,0.679952,20.57,19.1688,1.8062,-2.07601,fear
2021-12-17,33,4620.64,4485.09,-2.41849,497.213,0.686975,21.57,19.2094,1.7574,-2.85118,fear
2021-12-20,29,4568.02,4487.7,-2.74501,451.105,0.692906,22.87,19.2914,1.7657,-4.31839,fear
2021-12-21,34,4649.23,4490.76,-2.7876,450.628,0.656039,21.01,19.3116,1.7607,-2.73697,fear
2021-12-22,40,4696.56,4494.08,-2.63576,477.549,0.63585,18.63,19.2872,1.7462,-1.78207,fear
2021-12-23,50,4725.79,4497.57,-2.50821,525.671,0.623311,17.96,19.2736,1.7452,2.65069,neutral
2021-12-27,56,4791.19,4501.56,-2.08644,589.622,0.594887,17.68,19.29,1.7323,2.54809,greed
2021-12-28,63,4786.35,4505.47,-1.80099,640.669,0.563499,17.54,19.3148,1.7282,5.0735,greed
2021-12-29,64,4793.06,4509.26,-1.3467,680.567,0.572382,16.95,19.3276,1.7258,7.04054,greed
2021-12-30,64,4778.73,4512.67,-0.88923,722.149,0.57178,17.33,19.3602,1.7167,4.59512,greed
2021-12-31,63,4766.18,4516.05,-0.524714,758.291,0.588971,17.22,19.3948,1.7259,5.96951,greed
2022-01-03,65,4796.56,4519.56,-0.180256,807.58,0.583517,16.6,19.4266,1.7287,5.77049,greed
2022-01-04,64,4793.54,4523.34,0.0577488,865.302,0.583421,16.91,19.4562,1.7076,3.29283,greed
2022-01-05,51,4700.58,4525.99,-0.0162536,887.954,0.600532,19.73,19.546,1.7119,1.14094,neutral
2022-01-06,52,4696.05,4528.48,-0.263816,913.883,0.619149,19.61,19.6186,1.7152,2.23481,neutral
2022-01-07,49,4677.03,4530.94,-0.258018,947.67,0.636909,18.76,19.6542,1.7224,1.27269,neutral
2022-01-10,51,4670.29,4533.31,-0.395114,964.721,0.68138,19.4,19.7116,1.7238,2.7761,neutral
2022-01-11,56,4713.07,4536.13,-0.283227,1009.95,0.683593,18.41,19.7546,1.7278,4.0804,greed
2022-01-12,56,4726.35,4539.33,0.00315485,1056.13,0.658699,17.62,19.7788,1.7175,2.61026,greed
2022-01-13,52,4659.03,4542.53,0.293093,1087.72,0.663095,20.31,19.8644,1.7065,2.03266,neutral
2022-01-14,56,4662.85,4545.25,0.151423,1113.28,0.68967,19.19,19.9462,1.7134,3.96073,greed
2022-01-18,54,4577.11,4547,0.0493077,1099.8,0.698578,22.79,20.0932,1.7025,3.95204,neutral
2022-01-19,45,4532.76,4548.32,0.0129537,1065.23,0.725784,23.85,20.2406,1.7024,0.558513,fear
2022-01-20,39,4482.73,4548.89,-0.294388,1005.89,0.779803,25.59,20.408,1.7051,-1.60388,fear
2022-01-21,27,4397.94,4548.69,-1.03552,917.089,0.852188,28.85,20.6294,1.7078,-4.80097,fear
2022-01-24,23,4410.13,4548.76,-2.23902,837.932,0.884377,29.9,20.8528,1.7322,-5.67373,extreme fear
2022-01-25,21,4356.45,4548.41,-2.58642,763.955,0.880776,31.16,21.1228,1.7381,-6.54998,extreme fear
2022-01-26,20,4349.93,4547.85,-2.97254,684.917,0.889298,31.96,21.4362,1.7341,-6.66056,extreme fear
2022-01-27,19,4326.51,4547.3,-3.6252,600.504,0.901409,30.49,21.7162,1.7175,-6.96546,extreme fear
2022-01-28,24,4431.85,4547.66,-4.54238,554.579,0.878596,27.66,21.942,1.7522,-4.85566,extreme fear
2022-01-31,29,4515.55,4548.4,-4.77594,547.464,0.8354,24.83,22.0964,1.5966,-4.65615,fear
2022-02-01,31,4546.54,4549.55,-4.81653,568.996,0.819351,21.96,22.1838,1.5908,-3.79805,fear
2022-02-02,29,4589.38,4550.83,-4.90156,588.826,0.821226,22.09,22.2674,1.7553,-1.60404,fear
2022-02-03,26,4477.44,4551.16,-5.06479,574.226,0.820856,24.35,22.371,1.7507,-3.62083,fear
2022-02-04,28,4500.53,4551.71,-5.21749,570.391,0.783984,23.22,22.4478,1.755,-2.31914,fear
2022-02-07,28,4483.87,4552.08,-5.41525,576.542,0.762817,22.86,22.5334,1.7576,-2.53305,fear
2022-02-08,29,4521.54,4552.67,-5.53061,600.42,0.766771,21.44,22.3898,1.7613,-2.16141,fear
2022-02-09,33,4587.18,4553.68,-5.66669,653,0.752686,19.96,22.3298,1.7516,-1.11834,fear
2022-02-10,34,4504.08,4553.97,-6.12343,674.5,0.724135,23.91,22.2642,1.7421,-0.295813,fear
2022-02-11,28,4418.64,4553.48,-6.61243,676.704,0.759614,27.36,22.189,1.7453,-3.94855,fear
2022-02-14,26,4401.67,4553.11,-7.14803,652.666,0.806373,28.33,22.1966,1.7882,-2.6192,fear
2022-02-15,30,4471.07,4553.68,-7.06963,662.068,0.813142,25.7,22.0972,1.7882,0.480606,fear
2022-02-16,32,4475.01,4554.23,-6.82402,676.729,0.832005,24.29,22.0394,1.7882,1.70837,fear
2022-02-17,32,4380.26,4553.74,-6.67324,661.498,0.850721,28.11,22.1638,1.7556,1.5982,fear
2022-02-18,30,4348.87,4552.7,-6.16502,632.142,0.867265,27.75,22.3208,1.7626,0.157595,fear
2022-02-22,29,4304.76,4551.24,-5.52252,577.359,0.864509,28.81,22.4654,1.768,0.100986,fear
2022-02-23,19,4225.5,4549.08,-5.86443,506.594,0.894695,31.02,22.712,1.763,-1.66251,extreme fear
2022-02-24,21,4288.7,4547.63,-6.71599,449.596,0.931074,30.32,22.9122,1.7459,0.567156,extreme fear
2022-02-25,28,4384.65,4546.63,-6.20393,437.085,0.919598,27.59,23.0262,1.7549,0.586097,fear
2022-02-28,25,4373.94,4545.39,-5.49014,418.731,0.877286,30.15,23.2434,1.5793,-2.48889,fear
2022-03-01,23,4306.26,4543.66,-5.41654,386.505,0.855158,33.32,23.4984,1.5972,-5.76189,extreme fear
2022-03-02,18,4386.54,4542.56,-5.40402,394.492,0.832025,30.74,23.6818,1.784,-3.23316,extreme fear
2022-03-03,22,4363.49,4541.17,-5.45815,393.456,0.8004,30.48,23.834,1.7459,-2.28031,extreme fear
2022-03-04,18,4328.87,4539.52,-5.50364,379.86,0.821304,31.98,24.0534,1.7459,-5.36718,extreme fear
2022-03-07,17,4201.09,4536.97,-5.60637,345.427,0.815188,36.45,24.4098,1.7459,-7.4035,extreme fear
2022-03-08,17,4170.7,4534.22,-5.97808,329.519,0.806232,35.13,24.7532,1.7459,-8.50614,extreme fear
2022-03-09,18,4277.88,4532.5,-5.81909,344.524,0.813841,32.45,25.0486,1.7459,-6.64224,extreme fear
2022-03-10,18,4259.52,4530.91,-6.03363,356.863,0.822655,30.23,25.3024,1.7459,-5.86225,extreme fear
2022-03-11,19,4204.31,4528.79,-6.0813,339.499,0.820848,30.75,25.5784,1.7459,-4.0763,extreme fear
2022-03-14,18,4173.11,4526.63,-6.64013,306.418,0.861445,31.77,25.8672,1.7459,-3.91378,extreme fear
2022-03-15,22,4262.45,4524.89,-6.48312,306.496,0.889649,29.83,26.1194,1.7939,-3.61021,extreme fear
2022-03-16,25,4357.86,4523.96,-6.44347,342.017,0.887354,26.67,26.3208,1.7899,-1.26234,fear
2022-03-17,34,4411.67,4523.79,-6.32809,402.293,0.869447,25.67,26.496,1.779,2.78237,fear
2022-03-18,38,4463.12,4524.63,-6.12135,468.778,0.822909,23.87,26.5788,1.7642,4.60011,fear
2022-03-21,41,4461.18,4525.49,-5.80567,520.037,0.759133,23.53,26.6572,1.7717,6.97312,fear
2022-03-22,45,4511.61,4526.41,-5.33228,585.673,0.714828,22.94,26.7408,1.7591,10.2143,fear
2022-03-23,45,4456.24,4526.47,-4.76611,631.357,0.683946,23.57,26.8242,1.7591,6.8149,neutral
2022-03-24,47,4520.16,4526.99,-3.69124,696.144,0.653735,21.67,26.8894,1.7704,6.2198,neutral
2022-03-25,49,4543.06,4527.79,-3.66228,765.791,0.657414,20.81,26.9532,1.7573,9.01582,neutral
2022-03-28,51,4575.52,4529.57,-3.70591,824.538,0.660381,19.63,26.9396,1.7514,12.0018,neutral
2022-03-29,53,4631.6,4531.75,-3.58458,904.5,0.644024,18.9,26.9338,1.7599,9.52046,neutral
2022-03-30,53,4602.45,4534.11,-3.48903,960.967,0.650609,19.33,26.8646,1.7599,9.40676,neutral
2022-03-31,59,4530.41,4535.5,-3.3899,977.187,0.677894,20.56,26.7988,1.6018,9.44272,greed
2022-04-01,60,4545.86,4537.46,-3.13469,1011.32,0.690088,19.63,26.6796,1.6019,13.1917,greed
2022-04-04,62,4582.64,4539.35,-2.63349,1049.44,0.677934,18.57,26.474,1.6019,14.4055,greed
2022-04-05,48,4525.12,4540.65,-2.05222,1051.26,0.713158,21.03,26.2966,1.8149,10.7041,neutral
2022-04-06,46,4481.15,4541.3,-2.20942,1035.36,0.742255,22.1,26.1154,1.8072,10.0582,neutral
2022-04-07,47,4500.21,4542.17,-2.21125,1013.35,0.742774,21.55,25.9072,1.7959,12.1192,neutral
2022-04-08,46,4488.28,4543.19,-1.93665,1002.81,0.739468,21.16,25.7206,1.8128,11.9173,neutral
2022-04-11,43,4412.53,4543.68,-1.29121,978.682,0.789989,24.37,25.6548,1.8146,8.20476,fear
2022-04-12,42,4397.45,4543.95,-1.03773,949.413,0.779869,24.26,25.6434,1.8087,4.99272,fear
2022-04-13,42,4446.59,4544.02,-1.07262,957.163,0.738335,21.82,25.6406,1.8187,4.52408,fear
2022-04-14,40,4392.59,4543.39,-1.24938,947.466,0.743828,22.7,25.6528,1.8059,3.37491,fear
2022-04-18,38,4391.69,4542.63,-1.50337,929.939,0.744077,22.17,25.6092,1.8059,2.45809,fear
2022-04-19,40,4462.21,4542.17,-1.87828,938.267,0.711369,21.37,25.5722,1.8059,2.94808,fear
2022-04-20,43,4459.45,4541.55,-1.80579,956.691,0.722706,20.32,25.5214,1.7729,4.00821,fear
2022-04-21,39,4393.66,4540.31,-1.95342,937.841,0.765837,22.68,25.5462,1.758,1.47677,fear
2022-04-22,32,4271.78,4538.12,-2.53043,879.889,0.81854,28.21,25.7112,1.7744,-2.7594,fear
2022-04-25,30,4296.12,4535.96,-3.12147,828.317,0.855327,27.02,25.7734,1.7709,-3.24051,fear
2022-04-26,18,4175.2,4532.76,-3.61591,744.883,0.899902,33.52,25.8966,1.7796,-7.29034,extreme fear
2022-04-27,16,4183.96,4529.82,-4.52106,675.356,0.929021,31.6,25.962,1.7968,-5.53148,extreme fear
2022-04-28,24,4287.5,4527.35,-5.38638,649.445,0.937002,29.99,26.0478,1.8108,-1.46784,extreme fear
2022-04-29,14,4131.93,4523.56,-5.91677,588.218,0.924551,33.4,26.23,1.801,-5.46516,extreme fear
2022-05-02,13,4155.38,4519.89,-6.86648,542.292,0.931848,32.34,26.3146,1.801,-4.90843,extreme fear
2022-05-03,30,4175.48,4516.25,-7.32884,527.041,0.902636,29.25,26.3446,1.6639,-4.56562,fear
2022-05-04,22,4300.17,4513.37,-7.73004,555.147,0.878273,25.42,26.2768,1.8383,-1.82317,extreme fear
2022-05-05,13,4146.87,4509.1,-7.94614,535.69,0.875067,31.2,26.2804,1.8351,-4.94778,extreme fear
2022-05-06,12,4123.34,4504.51,-8.5305,502.525,0.872375,30.19,26.2778,1.8373,-5.13739,extreme fear
2022-05-09,8,3991.24,4498.83,-9.86946,432.749,0.891311,34.75,26.421,1.8373,-7.72085,extreme fear
2022-05-10,7,4001.05,4493.35,-10.7968,364.837,0.919995,32.99,26.4778,1.8373,-7.04839,extreme fear
2022-05-11,4,3935.18,4487.66,-11.6826,288.568,0.95734,32.56,26.4626,1.9028,-9.90873,extreme fear
2022-05-12,3,3930.08,4481.91,-12.9544,233.579,0.975898,31.77,26.4832,1.9206,-10.1563,extreme fear
2022-05-13,11,4023.89,4476.64,-13.0137,232.023,0.950101,28.87,26.451,1.9443,-7.77286,extreme fear
2022-05-16,12,4008.01,4471.24,-12.9907,233.244,0.903715,27.47,26.3608,1.9161,-10.69,extreme fear
2022-05-17,15,4088.85,4466.34,-12.8655,274.226,0.881071,26.1,26.1538,1.9231,-7.21188,extreme fear
2022-05-18,7,3923.68,4460.22,-13.4233,267.297,0.887495,30.96,26.0704,1.9231,-10.865,extreme fear
2022-05-19,14,3900.79,4453.79,-13.75,267.79,0.886194,29.35,26.0084,1.9523,-9.17797,extreme fear
2022-05-20,13,3901.36,4447.42,-13.6577,268.552,0.929874,29.43,25.9924,1.9532,-9.51433,extreme fear
2022-05-23,18,3973.75,4441.75,-13.1921,298.874,0.925128,28.48,25.947,1.9573,-3.76823,extreme fear
2022-05-24,16,3941.48,4435.75,-12.9803,313.397,0.952611,29.45,25.9006,1.9299,-6.15272,extreme fear
2022-05-25,18,3978.73,4429.97,-12.2134,360.727,0.912379,28.37,25.8714,1.9299,-8.00113,extreme fear
2022-05-26,24,4057.84,4425.68,-11.4063,439.541,0.878344,27.5,25.888,1.9299,-2.98209,extreme fear
2022-05-27,30,4158.24,4421.7,-10.8465,546.661,0.818402,25.72,25.889,1.8643,-2.19563,fear
2022-05-31,40,4132.15,4418.22,-9.84986,615.947,0.821243,26.19,25.9354,1.6943,-2.03882,fear
2022-06-01,41,4101.23,4414.93,-9.45482,659.087,0.805065,25.69,25.9786,1.6881,-4.37678,fear
2022-06-02,45,4176.82,4411.72,-9.02057,729.159,0.797791,24.72,26.0142,1.6987,-0.155018,fear
2022-06-03,35,4108.54,4408.28,-8.51668,761.027,0.820232,24.79,26.0386,1.8448,-1.65502,fear
2022-06-06,43,4121.43,4404.52,-7.58278,801.565,0.818617,25.07,26.1066,1.8579,3.47478,fear
2022-06-07,46,4160.68,4400.31,-6.02822,857.566,0.816162,24.02,26.1708,1.856,4.16051,neutral
2022-06-08,48,4115.77,4395.63,-4.68258,882,0.783534,23.96,26.2574,1.8807,5.66641,neutral
2022-06-09,47,4017.82,4390.43,-3.67737,858.968,0.794275,26.09,26.4012,1.8846,3.45378,neutral
2022-06-10,40,3900.86,4383.94,-2.56129,799.726,0.849786,27.75,26.5696,1.9054,-1.45976,fear
2022-06-13,25,3749.63,4376.59,-3.47701,700.697,0.954086,34.02,26.8388,1.9288,-2.63768,fear
2022-06-14,21,3735.48,4369.4,-4.50646,604.905,1.00158,32.69,27.1,2.0007,-4.73629,extreme fear
2022-06-15,29,3789.99,4362.04,-4.80689,552.229,1.03284,29.62,27.321,1.9864,-0.213422,fear
2022-06-16,18,3666.77,4354.03,-5.955,463.656,1.09656,32.95,27.5594,1.9688,-3.07836,extreme fear
2022-06-17,17,3674.84,4346.46,-6.33438,396.712,1.05483,31.13,27.74,2.0449,-2.53601,extreme fear
2022-06-21,20,3764.79,4340.03,-6.05269,372.354,0.95041,30.19,27.9128,2.0243,-1.99862,extreme fear
2022-06-22,27,3759.89,4332.92,-6.28957,344.447,0.93374,28.95,28.0686,1.9988,-1.86402,fear
2022-06-23,27,3795.73,4325.71,-6.26691,324.591,0.931521,29.05,28.1622,2.0377,-2.10467,fear
2022-06-24,31,3911.74,4319.2,-6.30076,337.165,0.849672,27.23,28.2216,2.0384,-0.716773,fear
2022-06-27,31,3900.11,4312.07,-6.45609,353.419,0.815179,26.95,28.3242,1.9941,-2.72362,fear
2022-06-28,28,3821.55,4304.35,-6.67603,345.024,0.838389,28.36,28.4374,1.9941,-5.2498,fear
2022-06-29,27,3818.83,4296.56,-7.08052,313.985,0.849223,28.16,28.5572,2.0279,-6.02625,fear
2022-06-30,24,3785.38,4288.61,-7.58611,265.606,0.870405,28.71,28.704,1.9165,-9.11921,extreme fear
2022-07-01,25,3825.33,4281.09,-7.90834,254.286,0.889685,26.7,28.8316,1.9165,-7.7657,extreme fear
2022-07-05,22,3831.39,4273.36,-8.36922,233.216,0.896951,27.54,28.9288,2.1267,-8.98074,extreme fear
2022-07-06,23,3845.08,4265.78,-8.67997,198.445,0.889032,26.73,28.8992,2.137,-8.2369,extreme fear
2022-07-07,28,3902.62,4259.39,-8.81457,209.89,0.837567,26.08,28.8804,2.0973,-5.60036,fear
2022-07-08,31,3899.38,4253.02,-8.9547,209.633,0.81042,24.64,28.7028,2.0496,-2.57758,fear
2022-07-11,30,3854.43,4246.44,-8.99318,180.172,0.83285,26.17,28.5942,2.0349,-2.54836,fear
2022-07-12,30,3818.8,4239.63,-8.85638,146.674,0.847809,27.29,28.5402,2.054,-1.5945,fear
2022-07-13,27,3801.78,4232.34,-7.98243,115.837,0.897793,26.82,28.4086,2.0538,-3.12805,fear
2022-07-14,27,3790.38,4224.85,-7.28121,58.3349,0.940209,26.4,28.2898,2.0708,-2.78321,fear
2022-07-15,33,3863.16,4218.48,-6.92526,52.5509,0.937649,24.23,28.1894,2.08,2.91227,fear
2022-07-18,36,3830.85,4211.83,-5.35794,62.6316,0.902217,25.3,28.187,2.0523,2.19881,fear
2022-07-19,39,3936.69,4206.7,-4.55839,118.243,0.884031,24.5,28.053,2.0301,2.28401,fear
2022-07-20,44,3959.9,4202.12,-4.37392,181.109,0.83794,23.88,27.9268,1.9974,4.4891,fear
2022-07-21,48,3998.95,4198.25,-4.03014,248.642,0.80381,23.11,27.694,1.9699,3.933,neutral
2022-07-22,42,3961.63,4194.76,-3.707,285.196,0.831825,23.03,27.4948,1.9843,-1.69836,fear
2022-07-25,42,3966.84,4191.21,-3.6734,334.283,0.867241,23.36,27.3108,1.9802,-1.44101,fear
2022-07-26,42,3921.05,4187.73,-3.66216,358.733,0.894967,24.69,27.1692,1.9608,-0.460318,fear
2022-07-27,47,4023.61,4185.12,-3.55956,417.53,0.905631,23.24,27.0566,1.981,2.88574,neutral
2022-07-28,48,4072.43,4183.09,-3.24929,493.984,0.922642,22.33,26.9538,1.9609,4.89814,neutral
2022-07-29,52,4130.29,4180.67,-2.75395,583.092,0.887476,21.33,26.8584,1.9546,6.27226,neutral
2022-08-01,59,4118.63,4177.5,-2.48841,655.579,0.867205,22.84,26.696,1.7747,5.65344,greed
2022-08-02,57,4091.19,4173.86,-2.03967,705.743,0.837114,23.93,26.5876,1.9437,5.13651,greed
2022-08-03,60,4155.17,4170.38,-1.79493,765.533,0.813307,21.95,26.438,1.912,4.17156,greed
2022-08-04,62,4151.94,4167.78,-1.73351,809.432,0.782882,21.44,26.2972,1.9247,3.00592,greed
2022-08-05,63,4145.19,4164.94,-1.68185,859.509,0.786036,21.15,26.1312,1.9137,6.34057,greed
2022-08-08,65,4140.06,4162.18,-1.46064,921.183,0.764668,21.29,25.9896,1.8908,6.86408,greed
2022-08-09,64,4122.47,4158.99,-1.27306,965.468,0.773428,21.77,25.875,1.8922,7.70081,greed
2022-08-10,65,4210.24,4155.98,-0.91683,1044.89,0.784891,19.74,25.7554,1.9078,9.62329,greed
2022-08-11,66,4207.27,4153.6,-0.314499,1125.16,0.779912,20.2,25.6356,1.8751,8.59819,greed
2022-08-12,68,4280.15,4152.49,-0.147678,1230.35,0.76976,19.53,25.5124,1.854,10.6028,greed
2022-08-15,67,4297.14,4151.66,-0.0324176,1314.91,0.771482,19.95,25.417,1.8711,7.36662,greed
2022-08-16,68,4305.2,4150.33,0.0726989,1398.15,0.741235,19.69,25.315,1.8735,6.93875,greed
2022-08-17,67,4274.04,4148.72,0.112391,1435.8,0.742568,19.9,25.2116,1.8827,6.8547,greed
2022-08-18,66,4283.74,4147.95,0.19551,1471.89,0.769624,19.56,25.1224,1.8936,9.07507,greed
2022-08-19,64,4228.48,4146.99,0.180994,1464.22,0.809431,20.6,25.0552,1.9015,8.03617,greed
2022-08-22,60,4137.99,4145.65,0.152089,1418.61,0.856587,23.8,25.0094,1.9066,7.5242,greed
2022-08-23,57,4128.73,4144.88,0.151347,1380.48,0.879785,24.11,24.9366,1.9366,5.06918,greed
2022-08-24,58,4140.77,4143.7,0.109124,1365.86,0.882911,22.82,24.7126,1.9379,5.37663,greed
2022-08-25,58,4199.12,4142.21,0.0985313,1387.22,0.867194,21.78,24.4944,1.9281,4.71724,greed
2022-08-26,56,4057.66,4139.68,-0.0324944,1359.41,0.863043,25.56,24.4132,1.9287,2.06445,greed
2022-08-29,54,4030.61,4137.48,-0.180878,1315.35,0.855482,26.21,24.2784,1.9528,1.3027,neutral
2022-08-30,50,3986.16,4134.27,-0.39244,1243.6,0.891042,26.21,24.18,1.9627,-0.896978,neutral
