# OFFICIAL S&P breadth via Barchart free EOD: pct_above_ma20=$S5TW, pct_above_ma50=$S5FI, pct_above_ma200=$S5TH. No survivorship bias (true index constituents). Accumulating cache: old dates kept if the free window ever shrinks. Read with comment='#'.
date,pct_above_ma20,pct_above_ma50,pct_above_ma200
2022-08-04,77.93,71.76,33.2
2022-08-05,78.92,72.16,35.18
2022-08-08,80.51,73.55,34.39
2022-08-09,77.33,72.96,33.2
2022-08-10,86.48,83.49,39.76
2022-08-11,87.87,86.67,40.35
2022-08-12,92.44,92.04,44.73
2022-08-15,91.65,90.65,45.72
2022-08-16,91.65,91.84,47.51
2022-08-17,85.68,91.65,45.52
2022-08-18,87.47,92.24,46.91
2022-08-19,74.15,88.46,43.33
2022-08-22,41.74,78.72,36.77
2022-08-23,35.98,77.73,36.18
2022-08-24,36.97,78.72,36.77
2022-08-25,55.06,84.29,41.94
2022-08-26,17.09,63.41,33.99
2022-08-29,16.3,57.45,31.61
2022-08-30,8.74,48.11,27.83
2022-08-31,5.96,40.95,26.44
2022-09-01,6.75,40.75,27.23
2022-09-02,5.96,33.39,25.64
2022-09-06,4.17,32.6,25.04
2022-09-07,15.7,47.91,31.8
2022-09-08,26.64,52.68,33.99
2022-09-09,45.52,63.61,36.77
2022-09-12,66.4,71.17,39.56
2022-09-13,16.5,36.77,29.42
2022-09-14,22.06,35.98,29.62
2022-09-15,20.27,31.41,28.03
2022-09-16,13.12,24.25,25.24
2022-09-19,22.06,30.01,27.63
2022-09-20,12.52,20.87,24.25
2022-09-21,6.36,14.71,20.27
2022-09-22,5.16,10.13,17.89
2022-09-23,2.78,4.37,13.51
2022-09-26,1.98,2.98,11.13
2022-09-27,2.18,3.18,10.53
2022-09-28,8.15,6.95,14.71
2022-09-29,3.77,5.36,11.72
2022-09-30,1.98,2.78,11.13
2022-10-03,13.74,7.56,15.53
2022-10-04,47.7,20.35,20.75
2022-10-05,45.7,20.95,20.95
2022-10-06,38.52,17.16,19.56
2022-10-07,18.68,10.93,16.3
2022-10-10,21.86,11.72,16.1
2022-10-11,24.45,11.53,16.3
2022-10-12,20.47,10.73,16.1
2022-10-13,44.02,16.73,17.33
2022-10-14,27.68,10.95,14.54
2022-10-17,54.67,17.29,17.69
2022-10-18,71.17,24.05,20.87
2022-10-19,57.65,21.07,19.88
2022-10-20,42.34,17.69,17.09
2022-10-21,65.8,29.02,22.06
2022-10-24,71.57,35.58,23.65
2022-10-25,87.67,46.91,28.82
2022-10-26,83.89,49.1,29.62
2022-10-27,82.1,51.09,30.81
2022-10-28,88.46,63.41,36.77
2022-10-31,86.65,61.95,35.85
2022-11-01,87.25,62.94,36.65
2022-11-02,73.3,49.8,32.07
2022-11-03,66.33,49,31.47
2022-11-04,74.7,57.37,34.66
2022-11-07,77.13,62.22,38.36
2022-11-08,79.48,64.54,40.23
2022-11-09,66.73,57.96,35.85
2022-11-10,89.84,81.67,50.39
2022-11-11,86.67,81.51,52.68
2022-11-14,83.89,77.73,48.31
2022-11-15,85.48,81.51,52.08
2022-11-16,81.11,80.71,51.09
2022-11-17,78.92,78.72,49.1
2022-11-18,82.9,82.5,53.87
2022-11-21,82.3,83.1,53.67
2022-11-22,87.67,87.47,56.66
2022-11-23,89.06,89.66,59.64
2022-11-25,90.25,89.26,61.23
2022-11-28,75.94,85.28,56.26
2022-11-29,78.92,85.88,56.26
2022-11-30,91.25,92.24,63.22
2022-12-01,87.47,90.85,62.62
2022-12-02,84.29,90.45,62.62
2022-12-05,64.41,82.3,57.25
2022-12-06,45.92,77.73,55.66
2022-12-07,41.94,77.53,54.07
2022-12-08,46.71,78.72,55.06
2022-12-09,37.77,77.13,53.87
2022-12-12,57.85,80.11,58.05
2022-12-13,65,80.71,61.63
2022-12-14,56.66,78.52,57.45
2022-12-15,25.69,64.54,50.59
2022-12-16,13.14,56.97,47.01
2022-12-19,9.52,49,45.23
2022-12-20,11.11,49,45.43
2022-12-21,24.4,59.72,48.61
2022-12-22,16.66,49.2,46.42
2022-12-23,26.38,53.57,48.41
2022-12-27,30.41,53.67,49.9
2022-12-28,15.5,39.96,45.52
2022-12-29,37.57,53.08,49.5
2022-12-30,29.82,44.73,47.71
2023-01-03,36.18,45.92,47.51
2023-01-04,55.06,53.67,50.09
2023-01-05,44.33,42.74,47.11
2023-01-06,71.76,65,53.87
2023-01-09,70.43,63.09,54.16
2023-01-10,74.8,65.47,56.54
2023-01-11,84.32,75.79,61.11
2023-01-12,83.53,76.19,62.3
2023-01-13,85.11,76.19,63.09
2023-01-17,81.7,73.75,62.02
2023-01-18,67.99,57.65,57.05
2023-01-19,54.67,47.91,52.48
2023-01-20,67.79,61.03,58.44
2023-01-23,72.36,68.78,63.61
2023-01-24,72.16,67.59,62.62
2023-01-25,70.97,67.39,63.22
2023-01-26,75.54,72.76,65.2
2023-01-27,72.36,72.36,66.6
2023-01-30,64.61,67.59,63.22
2023-01-31,77.13,73.75,68.78
2023-02-01,76.93,74.95,71.57
2023-02-02,73.35,74.15,75.94
2023-02-03,66.4,69.38,71.17
2023-02-06,60.83,66.99,68.98
2023-02-07,66.2,71.37,71.37
2023-02-08,56.66,67.39,68.78
2023-02-09,48.7,62.42,65.2
2023-02-10,52.08,65,68.19
2023-02-13,66.79,72.56,69.58
2023-02-14,59.64,68.58,68.98
2023-02-15,62.02,68.38,68.98
2023-02-16,43.93,64.01,66.2
2023-02-17,42.94,63.02,66.2
2023-02-21,21.27,48.5,60.63
2023-02-22,20.67,46.32,60.23
2023-02-23,21.07,49.9,61.43
2023-02-24,17.89,43.53,57.25
2023-02-27,18.68,45.72,57.85
2023-02-28,16.89,41.74,55.66
2023-03-01,17.09,40.15,53.08
2023-03-02,25.04,43.33,55.86
2023-03-03,38.56,51.09,60.03
2023-03-06,38.17,48.7,59.64
2023-03-07,23.26,35.78,53.47
2023-03-08,25.84,37.37,53.87
2023-03-09,11.72,24.25,47.71
2023-03-10,6.36,16.3,41.35
2023-03-13,9.54,16.1,38.76
2023-03-14,19.88,21.66,42.14
2023-03-15,19.28,17.69,37.17
2023-03-16,26.04,23.26,41.94
2023-03-17,21.86,19.88,37.37
2023-03-20,29.82,24.25,41.55
2023-03-21,35.18,24.45,46.12
2023-03-22,21.18,18.61,40.59
2023-03-23,22.57,18.21,38.61
2023-03-24,31.88,22.77,40
2023-03-27,36.77,24.05,43.33
2023-03-28,40.75,24.65,44.53
2023-03-29,60.83,31.61,49.1
2023-03-30,68.19,37.77,51.88
2023-03-31,86.67,48.7,54.87
2023-04-03,87.67,51.49,56.46
2023-04-04,77.33,43.14,53.08
2023-04-05,71.37,42.74,53.87
2023-04-06,71.17,42.74,53.47
2023-04-10,79.52,47.91,54.87
2023-04-11,83.3,50.49,58.05
2023-04-12,77.33,49.5,56.26
2023-04-13,82.1,53.67,58.64
2023-04-14,76.93,53.67,56.26
2023-04-17,84.29,57.25,57.65
2023-04-18,84.29,60.03,57.85
2023-04-19,79.32,59.04,58.05
2023-04-20,70.57,57.25,57.25
2023-04-21,67.99,56.66,56.46
2023-04-24,67.79,58.64,56.06
2023-04-25,43.33,46.32,51.09
2023-04-26,27.63,37.77,46.12
2023-04-27,46.71,50.69,50.29
2023-04-28,55.86,58.25,54.87
2023-05-01,54.27,59.24,53.67
2023-05-02,38.96,46.71,48.11
2023-05-03,34.99,44.53,45.32
2023-05-04,31.61,42.54,45.32
2023-05-05,46.52,51.68,48.11
2023-05-08,44.73,52.68,48.9
2023-05-09,39.76,49.7,47.71
2023-05-10,40.15,48.7,47.51
2023-05-11,36.58,46.12,45.12
2023-05-12,37.77,45.92,46.12
2023-05-15,41.26,48.01,46.62
2023-05-16,28.23,39.56,42.34
2023-05-17,39.56,46.71,45.12
2023-05-18,46.62,50,48.61
2023-05-19,46.23,49.8,47.61
2023-05-22,47.61,50,48.01
2023-05-23,35.38,40.75,44.33
2023-05-24,26.24,31.41,39.56
2023-05-25,27.63,30.81,37.17
2023-05-26,36.77,35.18,41.35
2023-05-30,35.58,33.2,40.15
2023-05-31,28.62,28.62,38.17
2023-06-01,34.59,34.39,40.95
2023-06-02,63.41,50.69,49.5
2023-06-05,59.24,47.11,48.5
2023-06-06,65.2,50.89,50.09
2023-06-07,73.7,56.77,53.78
2023-06-08,72.11,55.97,53.78
2023-06-09,70.71,54.98,52.58
2023-06-12,77.93,56.46,54.07
2023-06-13,82.3,63.02,56.85
2023-06-14,79.12,62.02,56.06
2023-06-15,88.66,67.79,60.83
2023-06-16,88.07,68.58,61.03
2023-06-20,75.94,63.22,56.46
2023-06-21,77.13,62.42,58.05
2023-06-22,68.38,58.84,55.46
2023-06-23,53.08,52.48,52.08
2023-06-26,61.43,56.85,55.06
2023-06-27,69.98,63.41,59.44
2023-06-28,63.61,62.02,57.45
2023-06-29,72.36,67.79,59.84
2023-06-30,78.13,72.36,62.82
2023-07-03,84.89,77.13,65.8
2023-07-05,77.93,75.94,62.22
2023-07-06,61.43,71.96,60.43
2023-07-07,62.82,71.37,62.02
2023-07-10,72.22,73.41,64.08
2023-07-11,81.94,78.57,67.26
2023-07-12,82.47,83.26,68.52
2023-07-13,84.26,85.05,69.52
2023-07-14,79.88,82.07,66.73
2023-07-17,77.73,80.31,65.4
2023-07-18,77.53,79.52,67.19
2023-07-19,82.9,83.3,69.98
2023-07-20,82.1,86.28,72.36
2023-07-21,82.1,86.67,73.75
2023-07-24,80.31,88.46,73.55
2023-07-25,78.52,87.07,72.76
2023-07-26,74.95,86.48,73.55
2023-07-27,65.2,80.11,68.98
2023-07-28,63.81,80.11,70.17
2023-07-31,67.19,81.31,71.76
2023-08-01,62.22,79.12,68.19
2023-08-02,50.69,72.56,66.99
2023-08-03,43.73,65.6,63.02
2023-08-04,37.57,60.03,61.63
2023-08-07,45.32,65,64.21
2023-08-08,40.75,58.44,61.03
2023-08-09,35.78,57.25,61.82
2023-08-10,35.58,56.85,61.43
2023-08-11,36.38,54.67,60.63
2023-08-14,36.18,54.27,59.24
2023-08-15,25.64,45.92,55.06
2023-08-16,18.68,39.76,52.88
2023-08-17,13.91,33.59,50.29
2023-08-18,15.1,33.39,51.49
2023-08-21,16.3,33.99,50.69
2023-08-22,15.7,30.61,49.1
2023-08-23,21.66,35.98,50.29
2023-08-24,12.52,29.82,48.31
2023-08-25,21.86,32.4,49.9
2023-08-28,32.4,35.78,51.09
2023-08-29,52.68,44.53,54.27
2023-08-30,58.56,46.41,54.58
2023-08-31,53.08,43.14,54.27
2023-09-01,60.03,45.92,55.26
2023-09-05,43.25,36.5,51.38
2023-09-06,40.15,33.99,50.69
2023-09-07,38.56,33.79,48.5
2023-09-08,39.56,33.59,47.91
2023-09-11,43.53,35.78,48.31
2023-09-12,45.72,34.19,48.9
2023-09-13,42.14,32.4,47.11
2023-09-14,56.66,37.77,51.88
2023-09-15,44.53,32.6,50.09
2023-09-18,42.94,33.79,49.1
2023-09-19,38.36,30.41,48.11
2023-09-20,33.59,27.43,48.31
2023-09-21,20.87,18.29,43.14
2023-09-22,16.89,18.09,41.74
2023-09-25,18.48,19.48,42.34
2023-09-26,10.13,13.71,38.96
2023-09-27,12.92,15.3,39.16
2023-09-28,18.88,19.08,40.95
2023-09-29,13.51,14.71,39.76
2023-10-02,10.73,12.12,38.17
2023-10-03,5.76,7.35,35.38
2023-10-04,10.93,10.73,36.58
2023-10-05,13.51,12.12,35.58
2023-10-06,23.85,17.29,36.58
2023-10-09,33.39,23.26,39.96
2023-10-10,44.13,24.45,42.74
2023-10-11,51.88,31.8,43.14
2023-10-12,40.75,26.64,39.16
2023-10-13,37.97,25.64,38.36
2023-10-16,55.17,31.47,41.03
2023-10-17,63.74,35.05,42.43
2023-10-18,42.62,27.88,38.04
2023-10-19,32.4,21.47,35.38
2023-10-20,21.66,15.1,31.8
2023-10-23,18.48,13.71,29.82
2023-10-24,26.44,16.3,31.21
2023-10-25,21.27,14.31,27.23
2023-10-26,23.26,14.51,27.43
2023-10-27,14.51,10.33,24.05
2023-10-30,22.66,13.91,27.63
2023-10-31,28.82,19.48,30.21
2023-11-01,36.18,24.85,32.8
2023-11-02,59.84,39.96,38.17
2023-11-03,73.55,49.3,41.74
2023-11-06,68.58,45.72,40.35
2023-11-07,69.38,44.73,38.76
2023-11-08,66.4,45.12,37.77
2023-11-09,58.44,40.55,36.97
2023-11-10,67.99,48.7,39.76
2023-11-13,66.2,46.52,40.35
2023-11-14,84.49,66.99,48.11
2023-11-15,87.87,68.78,49.5
2023-11-16,82.9,66.2,48.7
2023-11-17,86.08,70.97,51.49
2023-11-20,87.07,71.96,51.68
2023-11-21,84.69,70.17,52.08
2023-11-22,89.46,73.55,52.88
2023-11-24,90.85,76.14,54.87
2023-11-27,86.28,74.15,53.47
2023-11-28,84.69,75.94,54.87
2023-11-29,79.72,76.54,55.86
2023-11-30,84.29,79.72,58.05
2023-12-01,88.86,84.89,62.82
2023-12-04,86.28,84.69,63.02
2023-12-05,78.72,82.1,59.24
2023-12-06,74.95,79.92,60.63
2023-12-07,77.13,81.31,61.23
2023-12-08,76.34,82.1,62.02
2023-12-11,82.1,85.08,65
2023-12-12,81.11,84.49,65.2
2023-12-13,89.66,89.06,71.57
2023-12-14,87.47,88.86,74.75
2023-12-15,82.1,86.28,71.96
2023-12-18,84.29,87.87,72.96
2023-12-19,87.87,89.66,75.14
2023-12-20,72.96,84.09,69.38
2023-12-21,80.11,87.47,72.36
2023-12-22,80.91,88.86,73.75
2023-12-26,84.09,89.66,74.75
2023-12-27,82.5,88.66,74.75
2023-12-28,84.69,88.66,76.14
2023-12-29,83.1,89.06,74.75
2024-01-02,82.5,91.25,78.52
2024-01-03,57.25,90.85,76.54
2024-01-04,52.68,88.27,74.55
2024-01-05,52.88,87.47,74.95
2024-01-08,66.6,90.05,76.93
2024-01-09,56.26,85.88,75.34
2024-01-10,55.46,84.29,74.95
2024-01-11,47.11,83.3,73.35
2024-01-12,46.71,82.1,72.96
2024-01-16,39.36,77.93,70.57
2024-01-17,28.82,70.17,66.79
2024-01-18,38.76,71.76,66.6
2024-01-19,45.72,73.95,68.98
2024-01-22,52.48,75.34,69.98
2024-01-23,51.09,76.14,69.38
2024-01-24,45.32,70.57,67.59
2024-01-25,60.83,76.14,70.37
2024-01-26,58.64,75.34,70.17
2024-01-29,66.79,76.93,71.96
2024-01-30,64.61,73.95,71.76
2024-01-31,50.89,64.01,68.19
2024-02-01,64.54,70.11,73.3
2024-02-02,57.37,64.74,70.31
2024-02-05,46.81,57.76,67.13
2024-02-06,56.26,62.42,69.98
2024-02-07,57.05,62.62,69.98
2024-02-08,58.05,61.82,69.98
2024-02-09,57.65,61.82,68.98
2024-02-12,65,64.61,71.37
2024-02-13,46.32,51.68,65.4
2024-02-14,50.89,54.67,66
2024-02-15,66,62.22,71.37
2024-02-16,60.23,59.04,69.58
2024-02-20,57.65,58.64,68.78
2024-02-21,63.02,63.41,70.37
2024-02-22,69.58,64.41,72.36
2024-02-23,71.37,66.4,72.76
2024-02-26,65.6,60.83,69.18
2024-02-27,69.78,62.22,71.17
2024-02-28,68.58,64.01,71.17
2024-02-29,71.96,66,73.16
2024-03-01,72.36,68.38,72.56
2024-03-04,75.89,71.31,74.1
2024-03-05,68.12,67.13,72.7
2024-03-06,73.7,71.31,74.3
2024-03-07,75.69,73.9,76.09
2024-03-08,76.29,75.89,76.49
2024-03-11,77.68,79.08,79.88
2024-03-12,80.51,76.34,77.73
2024-03-13,77.33,77.13,78.92
2024-03-14,61.63,70.97,75.94
2024-03-15,57.05,69.58,75.34
2024-03-18,59.84,70.37,75.34
2024-03-19,66.4,72.96,77.73
2024-03-20,76.14,77.73,79.32
2024-03-21,79.32,80.11,79.72
2024-03-22,71.37,75.74,78.92
2024-03-25,65.33,73.7,77.68
2024-03-26,62.15,72.7,77.29
2024-03-27,80.71,82.5,80.91
2024-03-28,82.7,83.3,82.7
2024-04-01,70.77,78.52,81.11
2024-04-02,56.26,72.56,79.52
2024-04-03,54.67,72.36,77.33
2024-04-04,41.94,65.4,76.34
2024-04-05,48.9,70.97,76.14
2024-04-08,53.28,72.16,76.93
2024-04-09,58.84,74.55,79.52
2024-04-10,33.2,57.45,74.15
2024-04-11,32.4,56.06,73.16
2024-04-12,14.71,40.55,69.18
2024-04-15,9.34,35.18,67.39
2024-04-16,9.14,29.82,65
2024-04-17,7.95,28.42,66.2
2024-04-18,10.73,29.22,65.8
2024-04-19,20.27,34.59,67.99
2024-04-22,28.82,40.15,71.57
2024-04-23,36.38,43.33,73.75
2024-04-24,35.98,44.73,73.35
2024-04-25,38.96,42.14,72.36
2024-04-26,41.35,44.73,71.37
2024-04-29,50.69,49.5,74.95
2024-04-30,39.56,38.96,68.98
2024-05-01,38.17,38.36,68.58
2024-05-02,44.33,40.75,69.98
2024-05-03,54.07,42.34,72.16
2024-05-06,62.02,49.9,73.16
2024-05-07,66.33,52.19,74.3
2024-05-08,67.33,50.59,73.7
2024-05-09,73.7,56.57,75.89
2024-05-10,76.69,56.97,76.69
2024-05-13,75.09,57.76,77.68
2024-05-14,75.94,61.23,78.92
2024-05-15,76.34,64.01,79.32
2024-05-16,76.54,63.02,79.52
2024-05-17,75.14,64.01,79.12
2024-05-20,71.31,60.75,77.68
2024-05-21,70.71,60.35,78.28
2024-05-22,63.94,57.56,76.89
2024-05-23,44.13,46.32,70.57
2024-05-24,45.72,49.9,71.37
2024-05-28,34.99,42.74,69.38
2024-05-29,24.05,36.38,63.81
2024-05-30,28.82,42.34,65.6
2024-05-31,45.32,50.29,70.57
2024-06-03,38.96,48.7,69.38
2024-06-04,37.37,47.31,69.58
2024-06-05,40.55,48.11,69.38
2024-06-06,39.76,48.9,67.99
2024-06-07,36.58,48.11,66.79
2024-06-10,38.56,48.31,66.6
2024-06-11,33.79,44.93,66.6
2024-06-12,40.75,47.91,66.79
2024-06-13,37.57,46.32,66.99
2024-06-14,32.4,42.34,64.21
2024-06-17,39.56,45.52,65.6
2024-06-18,46.71,47.91,65.8
2024-06-20,52.68,50.89,67.59
2024-06-21,55.26,52.08,67.79
2024-06-24,66,58.05,70.97
2024-06-25,52.28,49.9,67.99
2024-06-26,45.92,46.12,66.6
2024-06-27,47.11,47.71,67.99
2024-06-28,49.7,46.71,67.59
2024-07-01,38.76,39.76,65
2024-07-02,45.92,44.53,65.4
2024-07-03,45.12,45.72,66
2024-07-05,43.14,43.73,64.61
2024-07-08,47.11,44.53,63.81
2024-07-09,44.33,43.73,63.41
2024-07-10,57.25,50.89,65.8
2024-07-11,75.14,62.42,69.18
2024-07-12,80.91,68.58,72.16
2024-07-15,76.54,66.99,73.35
2024-07-16,84.29,75.74,78.33
2024-07-17,80.11,75.34,79.32
2024-07-18,75.34,69.38,76.54
2024-07-19,69.38,63.81,72.56
2024-07-22,74.95,68.78,74.35
2024-07-23,69.78,67.19,71.17
2024-07-24,58.25,58.44,70.57
2024-07-25,60.43,61.43,71.57
2024-07-26,67.19,69.58,75.34
2024-07-29,66.99,69.58,75.94
2024-07-30,65.8,69.78,77.13
2024-07-31,67.39,71.96,77.93
2024-08-01,57.85,64.21,73.95
2024-08-02,47.31,55.86,68.78
2024-08-05,30.41,44.13,60.43
2024-08-06,37.77,49.3,63.81
2024-08-07,33,46.32,61.43
2024-08-08,44.13,53.67,66.79
2024-08-09,45.92,58.05,66.4
2024-08-12,39.96,53.28,64.61
2024-08-13,48.5,59.24,67.99
2024-08-14,52.48,59.64,67.99
2024-08-15,69.58,65.8,71.37
2024-08-16,74.55,68.38,71.57
2024-08-19,83.3,72.76,73.35
2024-08-20,77.53,69.78,72.56
2024-08-21,84.29,74.35,75.34
2024-08-22,78.33,71.37,74.15
2024-08-23,89.46,79.32,76.73
2024-08-26,89.86,77.13,77.13
2024-08-27,88.27,76.14,76.14
2024-08-28,84.49,75.74,74.75
2024-08-29,87.07,76.54,75.94
2024-08-30,91.25,81.51,78.13
2024-09-03,73.35,70.97,73.55
2024-09-04,71.37,69.58,71.96
2024-09-05,60.03,65.6,71.17
2024-09-06,43.14,58.25,66.99
2024-09-09,52.88,64.41,69.58
2024-09-10,50.49,63.61,67.79
2024-09-11,49.7,65.4,68.78
2024-09-12,53.87,68.38,69.98
2024-09-13,63.22,71.76,73.35
2024-09-16,70.17,73.35,74.15
2024-09-17,69.58,75.54,74.95
2024-09-18,66.4,73.35,74.95
2024-09-19,73.95,81.9,77.93
2024-09-20,69.78,77.33,74.95
2024-09-23,75.34,78.52,76.34
2024-09-24,74.55,79.12,77.13
2024-09-25,64.01,73.75,73.95
2024-09-26,67.99,80.51,77.93
2024-09-27,72.56,82.7,79.92
2024-09-30,75.94,83.3,78.72
2024-10-01,70.77,76.14,76.54
2024-10-02,64.34,75.69,76.09
2024-10-03,54.38,71.91,74.7
2024-10-04,60.55,73.9,75.69
2024-10-07,47.21,65.33,72.5
2024-10-08,50.99,67.13,73.1
2024-10-09,57.17,71.51,75.69
2024-10-10,49.4,68.92,74.5
2024-10-11,61.95,74.7,76.69
2024-10-14,70.31,78.48,78.88
2024-10-15,67.52,76.09,78.08
2024-10-16,71.71,77.09,79.08
2024-10-17,67.99,74.95,78.92
2024-10-18,71.17,76.14,78.72
2024-10-21,59.44,69.78,75.94
2024-10-22,54.67,64.01,74.55
2024-10-23,48.31,62.02,72.76
2024-10-24,47.31,60.83,72.16
2024-10-25,40.55,55.26,71.57
2024-10-28,48.7,58.44,73.16
2024-10-29,42.14,53.28,72.36
2024-10-30,41.94,53.87,71.76
2024-10-31,32.2,46.71,68.78
2024-11-01,33.79,47.91,68.58
2024-11-04,33.79,48.7,69.18
2024-11-05,45.92,54.47,72.36
2024-11-06,60.63,62.22,74.15
2024-11-07,61.23,64.21,73.95
2024-11-08,63.61,64.61,73.55
2024-11-11,64.61,64.81,72.96
2024-11-12,63.02,61.23,71.37
2024-11-13,62.02,62.42,71.57
2024-11-14,58.44,58.05,69.98
2024-11-15,54.07,55.06,68.19
2024-11-18,57.65,56.85,68.98
2024-11-19,53.67,52.68,68.19
2024-11-20,53.67,54.67,68.58
2024-11-21,65.6,60.83,70.57
2024-11-22,71.37,62.82,71.37
2024-11-25,81.27,68.12,75.49
2024-11-26,78.68,68.52,74.9
2024-11-27,79.32,69.38,74.95
2024-11-29,82.7,69.18,75.54
2024-12-02,80.11,66.99,75.94
2024-12-03,69.38,62.82,73.95
2024-12-04,58.25,62.02,72.16
2024-12-05,49.7,58.64,70.17
2024-12-06,46.52,57.85,69.38
2024-12-09,41.94,57.05,70.77
2024-12-10,34.19,52.08,67.39
2024-12-11,36.77,50.49,66
2024-12-12,34.19,48.9,66
2024-12-13,29.62,46.91,64.61
2024-12-16,25.64,42.54,61.82
2024-12-17,20.07,37.17,60.63
2024-12-18,8.15,18.88,53.87
2024-12-19,7.76,19.52,52.39
2024-12-20,11.35,25.49,54.98
2024-12-23,11.75,24.5,54.98
2024-12-24,18.09,30.01,57.45
2024-12-26,20.27,30.81,57.65
2024-12-27,14.31,25.64,56.46
2024-12-30,10.13,19.08,54.27
2024-12-31,10.53,19.28,53.87
2025-01-02,10.93,17.89,53.28
2025-01-03,22.26,22.66,54.67
2025-01-06,27.23,22.66,52.68
2025-01-07,29.02,23.85,52.08
2025-01-08,34.99,25.04,53.47
2025-01-10,20.07,16.1,48.9
2025-01-13,29.82,18.88,51.88
2025-01-14,43.93,23.85,55.06
2025-01-15,56.85,29.62,55.26
2025-01-16,66.99,36.97,58.25
2025-01-17,72.76,40.15,58.44
2025-01-21,80.31,50.89,60.43
2025-01-22,74.55,47.91,59.44
2025-01-23,77.13,52.08,60.03
2025-01-24,78.33,51.88,60.43
2025-01-27,82.9,59.24,63.61
2025-01-28,74.55,53.67,61.23
2025-01-29,70.57,51.09,58.84
2025-01-30,77.93,56.66,61.23
2025-01-31,68.98,50.69,59.44
2025-02-03,61.43,46.91,58.64
2025-02-04,61.63,46.91,57.05
2025-02-05,62.82,51.49,58.84
2025-02-06,59.04,51.29,57.85
2025-02-07,53.87,49.5,57.05
2025-02-10,52.48,49.7,58.64
2025-02-11,50.49,52.88,58.44
2025-02-12,43.14,47.31,56.66
2025-02-13,49.5,54.07,59.44
2025-02-14,47.51,54.67,59.04
2025-02-18,53.87,58.44,58.64
2025-02-19,55.86,59.44,60.63
2025-02-20,53.67,57.85,61.03
2025-02-21,44.73,52.08,58.64
2025-02-24,46.12,53.47,58.44
2025-02-25,49.5,53.28,58.44
2025-02-26,45.12,52.28,57.65
2025-02-27,41.15,48.7,55.06
2025-02-28,51.49,53.67,57.45
2025-03-03,42.94,46.71,55.06
2025-03-04,34.39,40.95,48.11
2025-03-05,39.56,44.53,50.09
2025-03-06,35.38,40.55,47.31
2025-03-07,42.54,46.71,50.29
2025-03-10,39.16,41.55,44.13
2025-03-11,25.64,32.4,38.56
2025-03-12,18.09,29.02,37.37
2025-03-13,16.69,25.84,33.39
2025-03-14,27.03,32,39.56
2025-03-17,40.15,37.37,42.34
2025-03-18,36.38,35.38,41.15
2025-03-19,40.95,39.36,43.33
2025-03-20,40.35,36.97,42.34
2025-03-21,33,33.2,41.15
2025-03-24,53.47,38.96,45.52
2025-03-25,52.68,40.15,46.52
2025-03-26,55.06,41.74,46.52
2025-03-27,52.28,39.56,44.73
2025-03-28,37.17,33.59,39.96
2025-03-31,51.88,38.96,43.14
2025-04-01,53.28,41.15,42.94
2025-04-02,63.02,41.74,46.12
2025-04-03,29.42,31.41,36.58
2025-04-04,5.76,11.33,21.47
2025-04-07,2.58,6.95,18.68
2025-04-08,2.18,5.16,17.69
2025-04-09,19.28,14.51,30.01
2025-04-10,9.94,13.51,25.24
2025-04-11,20.07,19.48,28.23
2025-04-14,30.21,25.44,29.82
2025-04-15,28.62,25.04,29.62
2025-04-16,20.47,20.87,28.23
2025-04-17,27.23,24.45,30.21
2025-04-21,14.51,15.1,25.04
2025-04-22,35.58,23.26,30.01
2025-04-23,49.3,26.83,30.01
2025-04-24,70.17,32.4,32.8
2025-04-25,68.19,32.2,32.8
2025-04-28,73.95,34.59,33.39
2025-04-29,81.31,39.16,34.99
2025-04-30,81.11,42.34,35.98
2025-05-01,78.13,40.55,35.58
2025-05-02,88.46,56.26,40.95
2025-05-05,81.7,53.87,40.15
2025-05-06,75.94,50.69,36.97
2025-05-07,74.95,54.67,40.55
2025-05-08,78.52,59.04,42.34
2025-05-09,76.14,60.83,42.74
2025-05-12,80.31,71.57,50.69
2025-05-13,75.94,68.98,49.9
2025-05-14,70.97,64.01,48.5
2025-05-15,79.52,72.36,52.28
2025-05-16,85.68,77.73,54.67
2025-05-19,86.08,78.33,54.47
2025-05-20,84.32,78.37,53.57
2025-05-21,59.72,65.67,48.41
2025-05-22,53.96,62.5,47.22
2025-05-23,49,59.52,45.83
2025-05-27,69.18,71.96,50.29
2025-05-28,54.87,65.4,46.91
2025-05-29,61.03,67.99,47.91
2025-05-30,57.34,70.43,48.8
2025-06-02,52.77,69.44,48.01
2025-06-03,62.89,69.84,48.8
2025-06-04,53.17,69.24,48.61
2025-06-05,47.61,67.26,46.62
2025-06-06,60.71,72.61,49.2
2025-06-09,56.34,73.61,49.4
2025-06-10,66.26,77.38,51.78
2025-06-11,59.92,76.19,50.39
2025-06-12,63.09,78.17,51.19
2025-06-13,40.27,70.43,47.42
2025-06-16,53.37,73.61,49.2
2025-06-17,38.49,65.47,45.63
2025-06-18,43.84,63.49,45.23
2025-06-20,46.12,63.81,45.12
2025-06-23,57.25,70.57,49.3
2025-06-24,68.78,74.55,51.68
2025-06-25,57.25,65.6,46.91
2025-06-26,62.62,68.19,49.9
2025-06-27,66.4,70.17,51.09
2025-06-30,71.37,71.96,53.08
2025-07-01,82.14,79.76,58.92
2025-07-02,77.18,74.8,58.92
2025-07-03,80.31,78.52,61.23
