date,open_interest,lev_money_net,lev_money_cot_index,asset_mgr_net,asset_mgr_cot_index,dealer_net,dealer_cot_index
2024-05-14,2081097,-292476,43.3812965948729,919252,93.63489859420451,-672717,4.8377556873515735
2024-05-21,2148201,-334078,37.487142577831676,943369,96.69037531800168,-691747,3.1374917577852073
2024-05-28,2179731,-339604,36.704221201499536,974523,100.0,-699003,2.4891935406053047
2024-06-04,2160026,-345416,35.8807794643945,954390,97.4654270553356,-715471,1.0178353486925926
2024-06-11,2266096,-367530,32.74767716323472,971145,99.57473861783757,-724886,0.17663803409105125
2024-06-18,2595590,-371410,32.197960380721376,967455,99.11019909735816,-717057,0.8761317968117595
2024-06-25,1976080,-288772,43.90607777075677,973899,99.92144372336608,-796702,0.0
2024-07-02,2037086,-276301,45.67296385187116,948276,96.695726614086,-801317,0.0
2024-07-09,2048220,-325183,38.74738246970182,977419,100.0,-771001,2.5396836034756034
2024-07-16,2090007,-352243,34.913532950420645,1002181,100.0,-770216,2.6054459609346465
2024-07-23,2047183,-274855,45.877832529065564,995142,99.14366667356049,-783743,1.4722390700448693
2024-07-30,2046205,-244217,50.218611596757235,946819,93.26490614883582,-777234,2.0175221078804246
2024-08-06,2025834,-209759,55.10060667197493,888081,86.11910320404188,-751655,4.160369676599994
2024-08-13,2033008,-276454,45.6512868756535,948936,93.5224509211149,-722222,6.626081099647145
2024-08-20,2050976,-351091,35.07674783017718,967409,95.76979366004333,-708491,7.776377826105898
2024-08-27,2098974,-338826,36.814447917168444,981923,97.53550212714707,-756470,3.7569992929499403
2024-09-03,2106791,-267252,46.95502239954209,988341,98.31628736497755,-785024,1.3649249555161633
2024-09-10,2156591,-251544,49.18052529122238,982309,97.58246116451113,-777722,1.9766405404409177
2024-09-17,2579860,-351386,35.03495235315619,1018535,100.0,-730878,5.9009359198185125
2024-09-24,2046032,-319454,39.55906480140773,1067824,100.0,-858381,0.0
2024-10-01,2081475,-299994,42.31614948896175,1051400,98.14969199086111,-891858,0.0
2024-10-08,2132773,-326673,38.536279890850054,1045421,97.4761050700963,-886801,0.3937758958070693
2024-10-15,2185413,-315768,40.081295744795405,1057716,98.86124492472139,-921680,0.0
2024-10-22,2186686,-296241,42.847872964418585,1068142,100.0,-931107,0.0
2024-10-29,2168363,-289253,43.83792989127509,1047689,97.69661491473659,-939318,0.0
2024-11-05,2140451,-189359,57.99087016766362,994877,91.74900952076345,-950360,0.0
2024-11-12,2235256,-274313,45.95462286311769,1080810,100.0,-966434,0.0
2024-11-19,2259351,-251531,49.18236712580297,1081538,100.0,-975338,0.0
2024-11-26,2272398,-304923,41.61781082375343,1102458,100.0,-919076,4.113582308569122
2024-12-03,2279466,-359412,33.89783201901907,1096475,99.35127457252214,-879408,7.013898383652125
2024-12-10,2324611,-296652,42.78964265575545,1089433,98.58772376852765,-901813,5.375762312707417
2024-12-17,2596020,-256167,48.5255405784494,1040912,93.32668307545514,-937980,2.731420992562036
2024-12-24,2083230,-331703,37.82363158774641,1041084,93.3453327116788,-823504,11.101305610168215
2024-12-31,2058648,-324607,38.828989909580095,984063,87.16265301918094,-810986,12.016556104972315
2025-01-07,2069259,-338494,36.861485538764946,991721,87.99299554360437,-801532,12.707782992484534
2025-01-14,2044090,-297365,42.68862511298947,925592,80.82275255619287,-791018,13.47651151959512
2025-01-21,2036469,-387675,31.393852284004897,932733,81.59703774382773,-762814,15.538640050946363
2025-01-28,2033094,-396658,30.057269371376027,964564,85.04841315449923,-758570,15.848939068357176
2025-02-04,2071863,-324354,40.81540038715226,926604,80.93248181118328,-767568,15.191052508823121
2025-02-11,2096517,-357946,35.81723794687295,934564,81.79556962711571,-762216,15.582362674040533
2025-02-18,2120653,-355590,39.55005686523671,951019,83.57975430188557,-772137,14.85699119625243
2025-02-25,2126872,-336018,42.73451012103591,921140,80.34003057672916,-802136,12.663621680864335
2025-03-04,2180944,-287980,52.485771578294745,911504,79.29521723573357,-871196,7.614316746276447
2025-03-11,2282648,-193552,68.43782150151448,846785,72.2778578941091,-929037,3.3852862406074955
2025-03-18,2560662,-188500,69.29127340362092,831857,70.65924295488306,-910930,4.709175097407131
2025-03-25,2074351,-234607,61.50225779585742,915326,79.70962950112222,-859771,8.449652814589026
2025-04-01,2111750,-261161,57.01639837215706,885480,76.47348390384595,-850268,9.144462325063811
2025-04-08,2332802,-267145,56.00550047385839,813165,68.63250458108797,-806844,12.319397417440648
2025-04-15,2181908,-231469,62.032371031963905,811300,68.43028614180228,-759285,15.796662019005451
2025-04-22,2209656,-251833,58.784068933607,813119,68.62751688767932,-778642,14.381379719283213
2025-04-29,2134084,-249877,59.11558480518357,829401,70.39294349810793,-753541,16.216633167923387
2025-05-06,2133652,-257439,68.08993786241933,816162,68.95746364947358,-693402,20.613681379061248
2025-05-13,2125890,-288655,68.54167587884147,856078,73.28548039077494,-673189,22.091549908496884
2025-05-20,2113668,-298562,70.98806169974713,873442,75.16822622442452,-675771,21.90276761279596
2025-05-27,2112166,-258551,80.45236388752876,856077,73.28537196265735,-715324,19.010859734461835
2025-06-03,2123862,-286068,73.94342376353319,813684,68.6887787741117,-688746,20.954103675259354
2025-06-10,2223909,-314263,69.33873598443569,826131,70.03838355362313,-608292,26.836478120775336
2025-06-17,2450146,-324886,66.74882792214916,846710,72.26972578529065,-573480,29.38174894879262
2025-06-24,1886352,-274322,79.07642947175432,841246,71.67727455083653,-608690,26.80737844854878
2025-07-01,1887354,-306287,71.28330029816978,840148,71.5582204777343,-639775,24.534606309949528
2025-07-08,1899046,-347635,61.20257747416309,863537,74.09424571980006,-614407,26.389381397997973
2025-07-15,1935859,-344810,61.89131796893476,866319,74.39589274290609,-592195,28.013406321355433
2025-07-22,1917043,-341309,62.74486857856152,852268,72.87236926279724,-579359,28.951907308039036
2025-07-29,1941931,-365427,56.864853267799376,872584,75.07519489954136,-597140,27.65185386115362
2025-08-05,1909338,-325243,66.66179062776563,848981,72.51596604031357,-612283,26.54467713621206
2025-08-12,1967857,-386752,48.85548369454455,886359,76.56879221919827,-605021,27.075636482215202
2025-08-19,1974585,-365341,54.379035732436265,870592,74.85920608932308,-615321,26.322554512532964
2025-08-26,2018365,-420555,40.135076915932935,871280,74.93380463421775,-583242,28.66800271694427
2025-09-02,1997661,-382255,50.01560762684099,860828,73.80051394927733,-606175,26.991262055709054
2025-09-09,2035158,-416601,41.155119172615194,887422,76.68405130818525,-615135,29.74340130549489
2025-09-16,2435899,-474986,26.09311432780144,896300,77.6466761360556,-570610,33.68175069738953
2025-09-23,1950977,-451005,32.2796680348063,913552,79.51727802053628,-590410,32.033980679480436
2025-09-30,1942253,-436972,35.899863530006634,935794,81.92893621173842,-623974,29.24076083700059
2025-10-07,1951558,-460173,29.914532119464134,949105,82.55558272996662,-597454,31.44777401250308
2025-10-14,1929048,-416548,41.1687919696825,921903,78.05720160808124,-606971,31.495180395315316
2025-10-21,1882544,-441001,34.86047297558761,902735,74.44775378505832,-580483,33.99321607823894
2025-10-28,1929734,-448721,32.868888195216584,906797,74.90396319369357,-572880,34.64776121972847
2025-11-04,1956133,-405386,44.048334627519466,900657,70.20991718457064,-619153,30.664101173411844
2025-11-10,1981117,-423003,39.50354847780492,903326,70.42456431140856,-618788,30.695524161264498
2025-11-18,2037320,-358907,56.03886170094755,912051,71.72041669265798,-678848,25.524936077894573
2025-11-25,2070962,-382958,49.83424958272171,905294,70.71685514078378,-687493,24.780684762864055
2025-12-02,2074887,-443224,34.28698943066989,940497,75.94526675993833,-657785,27.33825770293654
2025-12-09,2141031,-450002,32.538419269872634,960525,78.9198606271777,-665596,26.66580576288988
2025-12-16,2466313,-389167,48.23246850742072,969485,80.2506156227072,-734284,20.752429900909974
2025-12-23,1911017,-371060,52.903663535682135,936903,75.41147954409759,-711137,22.74516387303391
2025-12-30,1936495,-366841,53.992069777700955,941968,76.1637422731553,-719280,22.044129927597993
2026-01-06,1945513,-415904,41.33492935291553,961339,79.04075734217335,-705932,23.193264288850436
2026-01-13,1909351,-445980,33.576003983169564,931300,74.57931210660298,-673711,25.96718234802896
2026-01-20,1926910,-414085,41.80419006735787,892394,68.80092439945226,-663397,26.855118503404874
2026-01-27,1897461,-427002,38.47189724248061,911628,71.65759198695385,-668159,26.44515612489992
2026-02-03,1928476,-448125,33.022642667898076,933226,74.86536502193667,-663207,26.871475675163786
2026-02-10,1934958,-423704,39.322706388291955,924696,73.59847438445155,-677682,25.625317458267688
2026-02-17,1966090,-464292,28.851923607760988,976865,81.34670623286429,-667375,26.51265098099985
2026-02-24,2017196,-475380,25.991471270357636,1013144,86.73492726889272,-679108,25.50255257969817
2026-03-03,2060733,-406340,43.80222428030782,1004768,85.49090898289326,-729230,21.187530669697047
2026-03-10,1996720,-349989,58.3395032905005,898852,69.76007794422117,-658405,27.284881668775878
2026-03-17,2330659,-340507,60.78564407903393,886828,67.97425226718471,-672772,26.04802121266906
2026-03-24,1879423,-344127,59.851766241606065,878391,63.320559390648555,-668972,26.62475525362807
2026-03-31,1947769,-233412,88.41372336061873,915718,67.08139571779621,-819324,13.68457430758759
2026-04-07,1929090,-244483,85.55765663736904,940435,68.72046240810526,-808612,15.168961520335248
2026-04-14,1959076,-420356,40.18641439926115,1003143,80.82662784950887,-693590,26.292788492495657
2026-04-21,1963317,-412321,42.259262030126585,1014927,82.81603373539389,-718629,23.956143224157994
2026-04-28,1959933,-407490,43.50555038167742,994815,78.71153389763468,-705540,25.177611729979777
2026-05-05,1987685,-405875,43.92218372627576,1009888,81.42142085890556,-709587,25.129357787754884
2026-05-12,2056229,-432438,37.069532622519866,1054872,90.44960281940023,-736273,22.633544206725354
2026-05-19,2068443,-401554,45.03690365321659,1005420,80.52470387065439,-713754,24.765536685721642
2026-05-26,2093621,-457780,30.531871805918513,1003607,80.16083907663037,-676977,28.24740921114669
2026-06-02,2149231,-500732,10.80742147886821,981859,75.7960671293416,-619507,36.80830111077319
