date,cpi_headline,cpi_headline_mom,cpi_headline_yoy,cpi_core,cpi_core_mom,cpi_core_yoy,ppi_headline,ppi_headline_mom,ppi_headline_yoy,ppi_core,ppi_core_mom,ppi_core_yoy,ppi_core_ex_food_energy_trade,ppi_core_ex_food_energy_trade_mom,ppi_core_ex_food_energy_trade_yoy,pce,pce_mom,pce_yoy,core_pce,core_pce_mom,core_pce_yoy
2006-12-01,203.1,0.544554455445545,2.5239777889954462,208.1,0.14436958614050255,2.6134122287968298,,,,,,,,,,85.032,0.3552418831360482,2.2867522344251823,84.88,0.13448788429322178,2.31560168275895
2007-01-01,203.437,0.1659281142294633,2.075765178123423,208.6,0.24026910139356428,2.657480314960625,,,,,,,,,,85.316,0.33399190892842157,2.133263102449301,85.224,0.4052780395852995,2.500451019303629
2007-02-01,204.226,0.3878350545869269,2.420260782347028,209.135,0.2564717162032659,2.71856581532417,,,,,,,,,,85.581,0.31060996764968873,2.389213246554367,85.408,0.21590162395568324,2.556466816364278
2007-03-01,205.288,0.5200121434097538,2.798197295943927,209.418,0.13531929136683107,2.5051395007342103,,,,,,,,,,85.894,0.3657353851906464,2.564898622023759,85.494,0.1006931434994307,2.376989306541799
2007-04-01,205.904,0.3000662483924943,2.5929247633283525,209.747,0.15710206381496228,2.4155273437499902,,,,,,,,,,86.096,0.23517358604792094,2.3307779164438047,85.616,0.14270007251970807,2.210973687980511
2007-05-01,206.755,0.41329940166290324,2.709885742672613,210.058,0.14827387280866855,2.267770204479058,,,,,,,,,,86.346,0.2903735365173743,2.352983013477794,85.717,0.11796860399924114,2.075642460761662
2007-06-01,207.234,0.23167517109623503,2.692765113974227,210.392,0.159003703738958,2.181641573579407,,,,,,,,,,86.529,0.21193801681604896,2.3176341212501006,85.859,0.16566142072167445,1.9872662913073214
2007-07-01,207.603,0.17805958481715844,2.3178905864958077,210.773,0.18109053576180756,2.1682016480853106,,,,,,,,,,86.661,0.1525500121346557,2.1247260128685497,85.988,0.15024633410591903,2.0411069445103625
2007-08-01,207.667,0.030828070885302594,1.897448478900876,211.119,0.1641576482756424,2.0884912959380886,,,,,,,,,,86.72,0.06808137455140972,1.873715124816444,86.116,0.14885798018329233,1.984841307437235
2007-09-01,208.547,0.42375533907650365,2.8338264299802685,211.554,0.20604493200517826,2.101351351351366,,,,,,,,,,87.054,0.38514760147601024,2.534687050952855,86.351,0.2728877328254997,2.1023258013787016
2007-10-01,209.19,0.3083237831280172,3.610698365527476,212.077,0.24721820433553088,2.1565510597302495,,,,,,,,,,87.318,0.30326004548899554,3.08847488843238,86.576,0.26056444048128125,2.183509194344113
2007-11-01,210.834,0.7858884267890387,4.373267326732666,212.66,0.2749001541892726,2.3387872954764077,,,,,,,,,,87.781,0.53024576834102,3.5996270550330056,86.746,0.1963592681574644,2.33584220088241
2007-12-01,211.445,0.2898014551732553,4.108813392417532,213.168,0.23887896172294365,2.4353676117251366,,,,,,,,,,87.984,0.231257333591528,3.471634208298058,86.92,0.20058561778064643,2.4033930254476976
2008-01-01,212.174,0.3447705076970342,4.294695655165981,213.771,0.2828754784958143,2.4789069990412305,,,,,,,,,,88.206,0.25231860338243983,3.3874068170097082,87.093,0.19903359410953225,2.1930442128977656
2008-02-01,212.687,0.24178268779397882,4.142959270611968,213.939,0.07858877022608457,2.29708083295479,,,,,,,,,,88.382,0.1995329115933142,3.2729227281756534,87.178,0.09759682178820395,2.072405395279131
2008-03-01,213.448,0.3578027806118822,3.9749035501344343,214.42,0.2248304423223324,2.388524386633417,,,,,,,,,,88.635,0.2862573827249859,3.1911425710759778,87.349,0.1961504049186713,2.169742905934924
