date,o,h,l,c,v
2004-03-18,12.2715,12.3111,12.2088,12.3089,1188000
2004-03-19,12.3572,12.3572,12.1469,12.1469,2424600
2004-03-22,12.2304,12.2304,11.8832,11.9524,3333600
2004-03-23,12.0273,12.0849,12.0273,12.0727,1305000
2004-03-24,12.1195,12.1389,12.0676,12.0820,889200
2004-03-25,12.1130,12.2045,12.1000,12.2001,1724400
2004-03-26,12.2009,12.2326,12.1757,12.1778,1903500
2004-03-29,12.3521,12.3665,12.3284,12.3341,1031400
2004-03-30,12.4220,12.4947,12.4061,12.4854,2089800
2004-03-31,12.5970,12.6402,12.5696,12.6402,1773900
2004-04-01,12.6683,12.7511,12.6669,12.7432,1648800
2004-04-02,12.8887,12.8995,12.8440,12.8707,4001400
2004-04-05,12.9773,12.9773,12.9355,12.9607,1177200
2004-04-06,12.9658,13.0364,12.9607,13.0328,721800
2004-04-07,13.1012,13.1055,12.9283,12.9859,1936800
2004-04-08,13.1105,13.1156,12.9636,12.9967,802800
2004-04-12,13.0940,13.1372,13.0680,13.0968,1048500
2004-04-13,13.1048,13.1048,12.9168,12.9442,1538100
2004-04-14,12.8477,12.8477,12.7432,12.7533,2323800
2004-04-15,12.7591,12.7591,12.5696,12.6474,1017000
2004-04-16,12.6870,12.7627,12.6345,12.7411,1371600
2004-04-19,12.7396,12.7627,12.7029,12.7627,1085400
2004-04-20,12.8188,12.8188,12.6114,12.6510,2962800
2004-04-21,12.6359,12.6359,12.5401,12.5574,1021500
2004-04-22,12.4458,12.5596,12.4112,12.5538,3693600
2004-04-23,12.6042,12.7230,12.6042,12.6474,1196100
2004-04-26,12.6510,12.6510,12.4638,12.4674,1556100
2004-04-27,12.5286,12.5315,12.4011,12.4011,837000
2004-04-28,12.3744,12.3744,12.0295,12.0460,3704400
2004-04-29,11.8840,11.8840,11.6160,11.6492,5024700
2004-04-30,11.5419,11.6052,11.3863,11.4014,4438800
2004-05-03,11.4360,11.5166,11.4216,11.5159,2169900
2004-05-04,11.7565,11.8069,11.6484,11.7414,1849500
2004-05-05,11.7824,11.8285,11.7133,11.7702,1089900
2004-05-06,11.5959,11.6088,11.5008,11.5260,3132000
2004-05-07,11.3870,11.3870,11.1846,11.2667,5904900
2004-05-10,10.8058,10.8828,10.7143,10.7229,4054500
2004-05-11,10.9131,11.0557,10.9080,11.0413,3686400
2004-05-12,11.0651,11.1133,10.7460,11.0449,7226100
2004-05-13,10.9044,11.0795,10.8900,11.0161,3628800
2004-05-14,10.9167,10.9354,10.6156,10.7258,7549200
2004-05-17,10.2994,10.5861,10.2958,10.2966,4436100
2004-05-18,10.6379,10.6948,10.5047,10.6027,2379600
2004-05-19,11.2033,11.2048,10.8836,10.8958,4035600
2004-05-20,10.9203,10.9390,10.8086,10.8288,3769200
2004-05-21,11.0218,11.1133,11.0067,11.0067,3830400
2004-05-24,11.3431,11.3431,11.0809,11.1781,2328300
2004-05-25,11.1623,11.4446,11.0917,11.4245,3232800
2004-05-26,11.5094,11.5094,11.3589,11.3798,1452600
2004-05-27,11.5879,11.6081,11.4958,11.5599,1737000
2004-05-28,11.6823,11.6823,11.4950,11.5346,847800
2004-06-01,11.5455,11.5455,11.4194,11.4547,2627100
2004-06-02,11.4410,11.4864,11.3366,11.4547,2570400
2004-06-03,11.2249,11.2797,11.1904,11.2005,2385000
2004-06-04,11.3171,11.4115,11.3078,11.3654,2214900
2004-06-07,11.5887,11.7723,11.4806,11.7579,2310300
2004-06-08,11.7039,11.7039,11.5238,11.5944,3527100
